#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 1.424058229000000e-001; 4.912664592000000e-001; 3.360942900000000e-001; 4.056042433000000e-002;-1.552696377000000e-001;-4.338528514000000e-001; 3.349746764000000e-001; 4.570824280000000e-002; 3.318031728000000e-001; 6.792265922000000e-002;-1.730551124000000e-001; 5.127668977000000e-001; 3.316250145000000e-001; 4.638457298000000e-002; 1.190790907000000e-001;-4.389542937000000e-001;-1.214342266000000e-001;-4.469465911000000e-001; 3.318675458000000e-001; 4.866191000000000e-002; 1.448378116000000e-001; 5.074851513000001e-001; 3.307332098000000e-001; 5.375336856000000e-002; 3.295517564000000e-001; 7.238768785999999e-002; 1.189155057000000e-001;-4.416208565000000e-001; 3.320564330000000e-001; 5.056807026000000e-002;-1.842742711000000e-001; 5.014726520000000e-001;
1.200000000000000e+001; 1.423787773000000e-001; 4.912443757000000e-001; 3.360822201000000e-001; 4.060468450000000e-002;-1.552208215000000e-001;-4.338726699000000e-001; 3.349754214000000e-001; 4.570711404000000e-002; 3.317419589000000e-001; 6.804505735999999e-002;-1.730297804000000e-001; 5.127294064000000e-001; 3.316443264000000e-001; 4.631050676000000e-002; 1.190530807000000e-001;-4.389643371000000e-001;-1.213765666000000e-001;-4.469112158000000e-001; 3.318566680000000e-001; 4.865324870000000e-002; 1.447856128000000e-001; 5.074722171000000e-001; 3.307261467000000e-001; 5.370851606000000e-002; 3.294953108000000e-001; 7.243991643000000e-002; 1.189390272000000e-001;-4.416033328000000e-001; 3.320536911000000e-001; 5.058660731000000e-002;-1.842991710000000e-001; 5.014984012000000e-001;
1.300000000000000e+001; 1.424805373000000e-001; 4.913094640000000e-001; 3.361063302000000e-001; 4.046170041000000e-002;-1.552529335000000e-001;-4.338912070000000e-001; 3.349488378000000e-001; 4.574280977000000e-002; 3.317946494000000e-001; 6.808461249000000e-002;-1.730449051000000e-001; 5.127548575000001e-001; 3.316181004000000e-001; 4.631577060000000e-002; 1.190154999000000e-001;-4.389286041000000e-001;-1.213576719000000e-001;-4.469918907000000e-001; 3.318748176000000e-001; 4.858699441000000e-002; 1.447948515000000e-001; 5.075020194000000e-001; 3.306816816000000e-001; 5.376588553000000e-002; 3.295711279000000e-001; 7.244270295000001e-002; 1.189353764000000e-001;-4.416140020000000e-001; 3.320529461000000e-001; 5.059807375000000e-002;-1.842765510000000e-001; 5.015011430000000e-001;
1.400000000000000e+001; 1.424471438000000e-001; 4.912863076000000e-001; 3.360905647000000e-001; 4.044086859000000e-002;-1.552953869000000e-001;-4.338520765000000e-001; 3.349511027000000e-001; 4.578110576000000e-002; 3.317929804000000e-001; 6.800635904000001e-002;-1.730234921000000e-001; 5.127258301000000e-001; 3.316022456000000e-001; 4.636803269000000e-002; 1.190674752000000e-001;-4.389911890000000e-001;-1.214217320000000e-001;-4.469212592000000e-001; 3.318429291000000e-001; 4.859365895000000e-002; 1.447934955000000e-001; 5.074796081000000e-001; 3.307233751000000e-001; 5.377078429000000e-002; 3.295684457000000e-001; 7.242084294999999e-002; 1.189092100000000e-001;-4.416396320000000e-001; 3.320643008000000e-001; 5.059569702000000e-002;-1.843057126000000e-001; 5.014907718000000e-001;
1.500000000000000e+001; 1.424129009000000e-001; 4.912557602000000e-001; 3.360875845000000e-001; 4.063800722000000e-002;-1.552451253000000e-001;-4.338127375000000e-001; 3.349833190000000e-001; 4.576623812000000e-002; 3.318046331000000e-001; 6.792108715000000e-002;-1.730365157000000e-001; 5.128079653000000e-001; 3.315995336000000e-001; 4.640293121000000e-002; 1.191136837000000e-001;-4.389561415000000e-001;-1.214573607000000e-001;-4.469376206000000e-001; 3.319093287000000e-001; 4.867423698000000e-002; 1.448022127000000e-001; 5.074657202000000e-001; 3.307247162000000e-001; 5.375334993000000e-002; 3.295383155000000e-001; 7.236736268000001e-002; 1.189489290000000e-001;-4.416303337000000e-001; 3.320759237000000e-001; 5.057617277000000e-002;-1.843256503000000e-001; 5.014484525000000e-001;
1.600000000000000e+001; 1.424183697000000e-001; 4.912478328000000e-001; 3.360325992000000e-001; 4.051656276000000e-002;-1.552151442000000e-001;-4.338662922000000e-001; 3.349622786000000e-001; 4.579717293000000e-002; 3.317423463000000e-001; 6.801010668000000e-002;-1.730781794000000e-001; 5.127754807000000e-001; 3.316170871000000e-001; 4.631317034000000e-002; 1.190987080000000e-001;-4.389550090000000e-001;-1.213547364000000e-001;-4.469634891000000e-001; 3.318481445000000e-001; 4.863755405000000e-002; 1.447904110000000e-001; 5.074679852000000e-001; 3.307055235000000e-001; 5.372915417000000e-002; 3.295429051000000e-001; 7.241791487000000e-002; 1.189401224000000e-001;-4.416317344000000e-001; 3.320648670000000e-001; 5.056669191000000e-002;-1.843258888000000e-001; 5.014825463000000e-001;
1.700000000000000e+001; 1.424634904000000e-001; 4.912974834000000e-001; 3.360351324000000e-001; 4.050120711000000e-002;-1.552001089000000e-001;-4.338459074000000e-001; 3.349602520000000e-001; 4.579721764000000e-002; 3.317674994000000e-001; 6.801655143000000e-002;-1.730722189000000e-001; 5.127270818000000e-001; 3.316086531000000e-001; 4.633487016000000e-002; 1.189860851000000e-001;-4.389297068000000e-001;-1.214053482000000e-001;-4.469677806000000e-001; 3.318341374000000e-001; 4.858001322000000e-002; 1.447732449000000e-001; 5.074429512000001e-001; 3.307154179000000e-001; 5.374126136000000e-002; 3.295460939000000e-001; 7.243850082000000e-002; 1.189151034000000e-001;-4.416072965000000e-001; 3.320385218000000e-001; 5.062823743000000e-002;-1.842633784000000e-001; 5.014900565000000e-001;
1.800000000000000e+001; 1.424511820000000e-001; 4.913097620000000e-001; 3.361116350000000e-001; 4.047297314000000e-002;-1.552589089000000e-001;-4.338306785000000e-001; 3.349403441000000e-001; 4.578098282000000e-002; 3.317813277000000e-001; 6.795606017000000e-002;-1.730746180000000e-001; 5.127625465000000e-001; 3.315975666000000e-001; 4.636921361000000e-002; 1.190618649000000e-001;-4.389549196000000e-001;-1.214535683000000e-001;-4.469378591000000e-001; 3.318784535000000e-001; 4.859854653000000e-002; 1.448037028000000e-001; 5.074325800000000e-001; 3.307238817000000e-001; 5.373027176000000e-002; 3.295585215000000e-001; 7.239878178000000e-002; 1.188649759000000e-001;-4.416508973000000e-001; 3.320557177000000e-001; 5.061839521000000e-002;-1.842682809000000e-001; 5.014616847000000e-001;
1.900000000000000e+001; 1.424263418000000e-001; 4.912533164000000e-001; 3.360510468000000e-001; 4.059652239000000e-002;-1.552404910000000e-001;-4.338322580000000e-001; 3.349620402000000e-001; 4.573893175000000e-002; 3.317865431000000e-001; 6.794799864000001e-002;-1.730398685000000e-001; 5.127853751000000e-001; 3.316098154000000e-001; 4.636592418000000e-002; 1.191098988000000e-001;-4.389206767000000e-001;-1.214562654000000e-001;-4.469406903000000e-001; 3.318606019000000e-001; 4.864213243000000e-002; 1.447869092000000e-001; 5.074627399000000e-001; 3.307026029000000e-001; 5.370923132000000e-002; 3.295502365000000e-001; 7.238475978000000e-002; 1.189384609000000e-001;-4.416181743000000e-001; 3.320478499000000e-001; 5.062697083000000e-002;-1.842857450000000e-001; 5.014472008000001e-001;
2.000000000000000e+001; 1.425146163000000e-001; 4.912855029000000e-001; 3.360635936000000e-001; 4.056745395000000e-002;-1.552359164000000e-001;-4.338728487000000e-001; 3.349695504000000e-001; 4.577603936000000e-002; 3.317776024000000e-001; 6.798275560000000e-002;-1.730316132000000e-001; 5.127811432000000e-001; 3.316287696000000e-001; 4.625326768000000e-002; 1.190747768000000e-001;-4.389692247000000e-001;-1.214629710000000e-001;-4.469209015000000e-001; 3.318696916000000e-001; 4.866914451000000e-002; 1.448585391000000e-001; 5.074686408000000e-001; 3.307184875000000e-001; 5.370914936000000e-002; 3.295394182000000e-001; 7.242149860000000e-002; 1.189458892000000e-001;-4.416187406000000e-001; 3.320385218000000e-001; 5.053569376000000e-002;-1.843006909000000e-001; 5.014898181000000e-001;
2.100000000000000e+001; 1.424392164000000e-001; 4.913188815000000e-001; 3.360981941000000e-001; 4.053578898000000e-002;-1.552198976000000e-001;-4.338145852000000e-001; 3.349512517000000e-001; 4.578795657000000e-002; 3.317825198000000e-001; 6.803229450999999e-002;-1.730221361000000e-001; 5.128071904000000e-001; 3.316207826000000e-001; 4.636592790000000e-002; 1.190502346000000e-001;-4.390097260000000e-001;-1.213665754000000e-001;-4.469189942000000e-001; 3.318671584000000e-001; 4.860455170000000e-002; 1.447950006000000e-001; 5.074044466000000e-001; 3.306949437000000e-001; 5.372254550000000e-002; 3.295474946000000e-001; 7.244277745000000e-002; 1.189220846000000e-001;-4.416624904000000e-001; 3.320215940000000e-001; 5.057276413000000e-002;-1.843015403000000e-001; 5.014688373000000e-001;
2.200000000000000e+001; 1.424534768000000e-001; 4.912857115000000e-001; 3.360884190000000e-001; 4.047243297000000e-002;-1.552678794000000e-001;-4.338801503000000e-001; 3.349156678000000e-001; 4.573792219000000e-002; 3.318191469000000e-001; 6.787063926000000e-002;-1.730374694000000e-001; 5.127722025000000e-001; 3.315834403000000e-001; 4.644532874000000e-002; 1.190574914000000e-001;-4.389686286000000e-001;-1.214513332000000e-001;-4.469308853000000e-001; 3.318838477000000e-001; 4.853680730000000e-002; 1.448105127000000e-001; 5.074635744000000e-001; 3.306972682000000e-001; 5.373455957000000e-002; 3.295708895000000e-001; 7.241440564000000e-002; 1.188573167000000e-001;-4.416563809000000e-001; 3.320491314000000e-001; 5.060268566000000e-002;-1.843024641000000e-001; 5.015015602000000e-001;
2.300000000000000e+001; 1.423918009000000e-001; 4.912542701000000e-001; 3.360466063000000e-001; 4.059412330000000e-002;-1.551717371000000e-001;-4.338286221000000e-001; 3.349130750000000e-001; 4.573849589000000e-002; 3.317652345000000e-001; 6.785566360000001e-002;-1.730512679000000e-001; 5.127964616000000e-001; 3.316283226000000e-001; 4.646743834000000e-002; 1.191245690000000e-001;-4.389286935000000e-001;-1.214673296000000e-001;-4.469190240000000e-001; 3.318804204000000e-001; 4.860781133000000e-002; 1.447663158000000e-001; 5.074622631000000e-001; 3.307072818000000e-001; 5.373393744000000e-002; 3.295571208000000e-001; 7.239452749000000e-002; 1.189229786000000e-001;-4.416331351000000e-001; 3.320577443000000e-001; 5.063375086000000e-002;-1.843182594000000e-001; 5.014262795000000e-001;
2.400000000000000e+001; 1.424360573000000e-001; 4.913031757000000e-001; 3.360998631000000e-001; 4.050811753000000e-002;-1.552006453000000e-001;-4.338224530000000e-001; 3.349463344000000e-001; 4.579268396000000e-002; 3.317843676000000e-001; 6.800889969000000e-002;-1.730761081000000e-001; 5.127792358000000e-001; 3.315936625000000e-001; 4.631674662000000e-002; 1.190732419000000e-001;-4.389731884000000e-001;-1.214176863000000e-001;-4.469434619000000e-001; 3.318749666000000e-001; 4.865393788000000e-002; 1.447721273000000e-001; 5.074733496000000e-001; 3.307563066000000e-001; 5.374510586000000e-002; 3.295384049000000e-001; 7.242751867000000e-002; 1.189451888000000e-001;-4.416543245000000e-001; 3.320696950000000e-001; 5.058130622000000e-002;-1.843263060000000e-001; 5.015063286000000e-001;
2.500000000000000e+001; 1.425191164000000e-001; 4.912420809000000e-001; 3.360843658000000e-001; 4.045671225000000e-002;-1.552402824000000e-001;-4.338490665000000e-001; 3.349427879000000e-001; 4.579251632000000e-002; 3.318000138000000e-001; 6.804847717000000e-002;-1.730610877000000e-001; 5.127642155000000e-001; 3.316133618000000e-001; 4.631914198000000e-002; 1.190626174000000e-001;-4.389442205000000e-001;-1.214389503000000e-001;-4.469330907000000e-001; 3.318664432000000e-001; 4.858678207000000e-002; 1.448053420000000e-001; 5.074452162000001e-001; 3.307350576000000e-001; 5.375743285000000e-002; 3.295040727000000e-001; 7.245810330000001e-002; 1.189366058000000e-001;-4.416198432000000e-001; 3.320770264000000e-001; 5.057349801000000e-002;-1.843182296000000e-001; 5.014658570000000e-001;
2.600000000000000e+001; 1.423857361000000e-001; 4.913303554000000e-001; 3.361032009000000e-001; 4.050779343000000e-002;-1.552381814000000e-001;-4.338111281000000e-001; 3.349375427000000e-001; 4.575376213000000e-002; 3.317577839000000e-001; 6.800160557000000e-002;-1.730541140000000e-001; 5.127486587000000e-001; 3.315685987000000e-001; 4.638972133000000e-002; 1.191041544000000e-001;-4.389554560000000e-001;-1.214246452000000e-001;-4.469936490000000e-001; 3.318687677000000e-001; 4.860209674000000e-002; 1.447731256000000e-001; 5.074174404000000e-001; 3.307401836000000e-001; 5.372243002000000e-002; 3.295499980000000e-001; 7.242964208000000e-002; 1.188932583000000e-001;-4.416460395000000e-001; 3.320561945000000e-001; 5.062795058000000e-002;-1.842984855000000e-001; 5.014682412000000e-001;
2.700000000000000e+001; 1.423996389000000e-001; 4.912990928000000e-001; 3.360599577000000e-001; 4.059125856000000e-002;-1.552649587000000e-001;-4.338247776000000e-001; 3.350087404000000e-001; 4.574961215000000e-002; 3.318078518000000e-001; 6.795842946000000e-002;-1.730321348000000e-001; 5.128037333000000e-001; 3.315885663000000e-001; 4.642225429000000e-002; 1.191264540000000e-001;-4.389916360000000e-001;-1.214455515000000e-001;-4.469338953000000e-001; 3.318239450000000e-001; 4.867711663000000e-002; 1.447961479000000e-001; 5.074331164000000e-001; 3.307555914000000e-001; 5.375916138000000e-002; 3.295543492000000e-001; 7.240543514000000e-002; 1.189372540000000e-001;-4.416547120000000e-001; 3.320475221000000e-001; 5.061221495000000e-002;-1.843068004000000e-001; 5.015119314000001e-001;
2.800000000000000e+001; 1.424757242000000e-001; 4.912954867000000e-001; 3.361015022000000e-001; 4.058071971000000e-002;-1.552085429000000e-001;-4.338516593000000e-001; 3.350006640000000e-001; 4.573023319000000e-002; 3.317791522000000e-001; 6.795447320000000e-002;-1.730700731000000e-001; 5.127771497000000e-001; 3.316243291000000e-001; 4.633603990000000e-002; 1.190579683000000e-001;-4.389411211000000e-001;-1.214286909000000e-001;-4.469517767000000e-001; 3.318728209000000e-001; 4.869921878000000e-002; 1.447894275000000e-001; 5.074931383000000e-001; 3.307088614000000e-001; 5.376214907000000e-002; 3.295598626000000e-001; 7.241132110000000e-002; 1.189962626000000e-001;-4.416410923000000e-001; 3.320344388000000e-001; 5.056316778000000e-002;-1.842444837000000e-001; 5.014751554000000e-001;
2.900000000000000e+001; 1.424215287000000e-001; 4.913025200000000e-001; 3.360945582000000e-001; 4.046419635000000e-002;-1.552188843000000e-001;-4.338285923000000e-001; 3.349430263000000e-001; 4.577600211000000e-002; 3.317762911000000e-001; 6.802713126000000e-002;-1.730408072000000e-001; 5.127898455000000e-001; 3.316257894000000e-001; 4.633283988000000e-002; 1.190261692000000e-001;-4.389569461000000e-001;-1.214061901000000e-001;-4.469655752000000e-001; 3.318404555000000e-001; 4.862046614000000e-002; 1.448165327000000e-001; 5.074219108000000e-001; 3.307309151000000e-001; 5.376528203000000e-002; 3.295656741000000e-001; 7.240272313000000e-002; 1.188761517000000e-001;-4.416407645000000e-001; 3.320437372000000e-001; 5.060200766000000e-002;-1.843179762000000e-001; 5.014986396000000e-001;
3.000000000000000e+001; 1.424700469000000e-001; 4.912436008000000e-001; 3.361305296000000e-001; 4.044051468000000e-002;-1.552753597000000e-001;-4.338230789000000e-001; 3.349538147000000e-001; 4.579979181000000e-002; 3.317939639000000e-001; 6.791122258000000e-002;-1.730727404000000e-001; 5.127682686000000e-001; 3.316040337000000e-001; 4.639945179000000e-002; 1.190768033000000e-001;-4.389702976000000e-001;-1.214174777000000e-001;-4.469562471000000e-001; 3.318659663000000e-001; 4.857686535000000e-002; 1.448215395000000e-001; 5.074701309000000e-001; 3.307209611000000e-001; 5.379096791000000e-002; 3.295491636000000e-001; 7.238364965000001e-002; 1.188817024000000e-001;-4.416599274000000e-001; 3.320504129000000e-001; 5.059999600000000e-002;-1.842672825000000e-001; 5.014719367000000e-001;
3.100000000000000e+001; 1.424421221000000e-001; 4.912911057000000e-001; 3.360584974000000e-001; 4.056867585000000e-002;-1.552156657000000e-001;-4.338330925000000e-001; 3.349547088000000e-001; 4.575646669000000e-002; 3.318178654000000e-001; 6.789802759999999e-002;-1.730429232000000e-001; 5.127549767000000e-001; 3.315883577000000e-001; 4.640131444000000e-002; 1.190985590000000e-001;-4.389157295000000e-001;-1.214896291000000e-001;-4.469133914000000e-001; 3.318187296000000e-001; 4.866212606000000e-002; 1.448177546000000e-001; 5.074707270000000e-001; 3.307251334000000e-001; 5.377082527000000e-002; 3.295814395000000e-001; 7.233045995000000e-002; 1.189687699000000e-001;-4.416288137000000e-001; 3.320498466000000e-001; 5.059733242000000e-002;-1.843029559000000e-001; 5.014626384000001e-001;
3.200000000000000e+001; 1.424679160000000e-001; 4.913247824000000e-001; 3.361422122000000e-001; 4.057369009000000e-002;-1.551817656000000e-001;-4.338920414000000e-001; 3.349558413000000e-001; 4.577756673000000e-002; 3.317974806000000e-001; 6.802877784000000e-002;-1.730514020000000e-001; 5.127838850000001e-001; 3.315760493000000e-001; 4.625199363000000e-002; 1.190705150000000e-001;-4.389796555000000e-001;-1.214130372000000e-001;-4.469774961000000e-001; 3.318834901000000e-001; 4.867342114000000e-002; 1.448170096000000e-001; 5.074600577000000e-001; 3.307382762000000e-001; 5.374769121000000e-002; 3.295692503000000e-001; 7.241671532000001e-002; 1.189266369000000e-001;-4.416529238000000e-001; 3.320884407000000e-001; 5.055445805000000e-002;-1.842891574000000e-001; 5.015048981000000e-001;
3.300000000000000e+001; 1.424089968000000e-001; 4.912701547000000e-001; 3.360762000000000e-001; 4.052487388000000e-002;-1.552038193000000e-001;-4.338080287000000e-001; 3.349499106000000e-001; 4.578464478000000e-002; 3.317592144000000e-001; 6.801148504000000e-002;-1.729869545000000e-001; 5.127504468000000e-001; 3.316188455000000e-001; 4.633827135000000e-002; 1.190446019000000e-001;-4.389677644000000e-001;-1.214099228000000e-001;-4.469594359000000e-001; 3.318556845000000e-001; 4.859305918000000e-002; 1.447389424000000e-001; 5.074418783000000e-001; 3.307456076000000e-001; 5.377837270000000e-002; 3.295585215000000e-001; 7.241559029000000e-002; 1.188828945000000e-001;-4.416353405000000e-001; 3.320533931000000e-001; 5.058002844000000e-002;-1.843248606000000e-001; 5.015166998000000e-001;
3.400000000000000e+001; 1.424298733000000e-001; 4.912791252000000e-001; 3.360655606000000e-001; 4.050077498000000e-002;-1.552992314000000e-001;-4.338702559000000e-001; 3.349902928000000e-001; 4.573691264000000e-002; 3.317921460000000e-001; 6.795398891000000e-002;-1.730436534000000e-001; 5.127363205000000e-001; 3.316192329000000e-001; 4.640482366000000e-002; 1.190985069000000e-001;-4.389951229000000e-001;-1.214607805000000e-001;-4.469381571000000e-001; 3.318757713000000e-001; 4.863614962000000e-002; 1.447764188000000e-001; 5.075016618000000e-001; 3.307587206000000e-001; 5.373967439000000e-002; 3.295352161000000e-001; 7.236240804000001e-002; 1.188436151000000e-001;-4.416504800000000e-001; 3.320792913000000e-001; 5.058889091000000e-002;-1.842726320000000e-001; 5.015246868000000e-001;
