#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 3.006277047000000e-002; 4.924705625000000e-001; 6.886593252000001e-002; 3.347514570000000e-001;-8.459299803000001e-002;-4.775685072000000e-001; 6.353203206999999e-002; 3.356543183000000e-001; 6.963708252000000e-002; 3.346849084000000e-001;-2.601651549000000e-001; 4.677372873000000e-001; 7.669163495000000e-002; 3.295333982000000e-001; 1.925451756000000e-001;-4.220968187000000e-001;-8.579491824000000e-002;-4.771202207000000e-001; 7.426655292999999e-002; 3.301194906000000e-001; 2.969195694000000e-002; 5.054621100000000e-001; 6.904776394000001e-002; 3.312739432000000e-001; 6.481385976000000e-002; 3.342866898000000e-001; 1.936519742000000e-001;-4.227567613000000e-001; 7.262458652000001e-002; 3.315238357000000e-001;-2.711778581000000e-001; 4.506324232000000e-001;
1.200000000000000e+001; 3.003712930000000e-002; 4.924293458000000e-001; 6.879810989000000e-002; 3.347376585000000e-001;-8.458232880000000e-002;-4.775561988000000e-001; 6.350903213000000e-002; 3.356814384000000e-001; 6.968797743000001e-002; 3.346240222000000e-001;-2.602054179000000e-001; 4.677608311000000e-001; 7.665410638000000e-002; 3.295677304000000e-001; 1.926181316000000e-001;-4.221060276000000e-001;-8.581395447000000e-002;-4.771150053000000e-001; 7.423091680000001e-002; 3.301078677000000e-001; 2.970921248000000e-002; 5.054411292000000e-001; 6.904867291000000e-002; 3.312766254000000e-001; 6.476105005000001e-002; 3.342223465000000e-001; 1.936585456000000e-001;-4.227734804000000e-001; 7.263959943999999e-002; 3.315878212000000e-001;-2.711681426000000e-001; 4.506201446000000e-001;
1.300000000000000e+001; 3.001952544000000e-002; 4.924150705000000e-001; 6.873774529000000e-002; 3.347488344000000e-001;-8.456714451000000e-002;-4.776099026000000e-001; 6.354963779000000e-002; 3.356776237000000e-001; 6.966424733000000e-002; 3.346729875000000e-001;-2.601948380000000e-001; 4.677414000000000e-001; 7.676024735000001e-002; 3.294974267000000e-001; 1.926519275000000e-001;-4.221168756000000e-001;-8.582459390000000e-002;-4.771065414000000e-001; 7.415047288000000e-002; 3.301348388000000e-001; 2.971484512000000e-002; 5.054820776000000e-001; 6.909505278000000e-002; 3.312975466000000e-001; 6.476794928000000e-002; 3.342892826000000e-001; 1.937071681000000e-001;-4.227462411000000e-001; 7.269595563000000e-002; 3.315323293000000e-001;-2.712183297000000e-001; 4.506114125000000e-001;
1.400000000000000e+001; 2.996047959000000e-002; 4.924332500000000e-001; 6.886301935000000e-002; 3.347480297000000e-001;-8.449040352999999e-002;-4.775669873000000e-001; 6.348941475000000e-002; 3.356749117000000e-001; 6.956058741000000e-002; 3.347520828000000e-001;-2.602153122000000e-001; 4.677403569000000e-001; 7.677580416000000e-002; 3.294823468000000e-001; 1.925577521000000e-001;-4.221160114000000e-001;-8.574198931000000e-002;-4.771776199000000e-001; 7.425310463000000e-002; 3.301339447000000e-001; 2.970904112000000e-002; 5.054419041000000e-001; 6.906570494000000e-002; 3.312653899000000e-001; 6.472700834000000e-002; 3.342916965000000e-001; 1.936504394000000e-001;-4.227720201000000e-001; 7.265246660000001e-002; 3.314906657000000e-001;-2.711912394000000e-001; 4.506143332000000e-001;
1.500000000000000e+001; 2.997588739000000e-002; 4.924388528000000e-001; 6.886108220000001e-002; 3.347614706000000e-001;-8.451915532000000e-002;-4.775783420000000e-001; 6.347793341000001e-002; 3.356531262000000e-001; 6.956616789000000e-002; 3.347027898000000e-001;-2.602434754000000e-001; 4.677760303000000e-001; 7.672274858000000e-002; 3.295575678000000e-001; 1.926271468000000e-001;-4.221419394000000e-001;-8.577189595000000e-002;-4.771322012000000e-001; 7.424081862000000e-002; 3.301165998000000e-001; 2.969387919000000e-002; 5.054417253000000e-001; 6.909476966000000e-002; 3.312862515000000e-001; 6.477545202000000e-002; 3.342624307000000e-001; 1.936580837000000e-001;-4.227631688000000e-001; 7.263702154000000e-002; 3.315283358000000e-001;-2.711734176000000e-001; 4.506398439000000e-001;
1.600000000000000e+001; 3.000885062000000e-002; 4.924299717000000e-001; 6.878513098000000e-002; 3.347450197000000e-001;-8.454586565000000e-002;-4.776269495000000e-001; 6.358381361000000e-002; 3.356388807000000e-001; 6.965816021000000e-002; 3.346423507000000e-001;-2.601954043000000e-001; 4.677526057000000e-001; 7.664548606000000e-002; 3.295196295000000e-001; 1.926648617000000e-001;-4.221280813000000e-001;-8.578735590000000e-002;-4.770968854000000e-001; 7.425351441000000e-002; 3.301255703000000e-001; 2.966714278000000e-002; 5.054854155000000e-001; 6.905662268000000e-002; 3.312750161000000e-001; 6.477331370000000e-002; 3.342609406000000e-001; 1.936470866000000e-001;-4.227492809000000e-001; 7.263850421000000e-002; 3.315871954000000e-001;-2.711776495000000e-001; 4.506140351000000e-001;
1.700000000000000e+001; 3.000948578000000e-002; 4.924180210000000e-001; 6.872446835000000e-002; 3.347286582000000e-001;-8.454670757000000e-002;-4.775743484000000e-001; 6.351892650000000e-002; 3.356573582000000e-001; 6.959722191000001e-002; 3.346636593000000e-001;-2.601980567000000e-001; 4.677608609000000e-001; 7.678411901000000e-002; 3.295115829000000e-001; 1.926550269000000e-001;-4.220969379000000e-001;-8.576187490999999e-002;-4.771308303000000e-001; 7.421028614000000e-002; 3.301447630000000e-001; 2.966984734000000e-002; 5.054743886000001e-001; 6.908961385000000e-002; 3.312646151000000e-001; 6.478899717000000e-002; 3.342918158000000e-001; 1.937052906000000e-001;-4.227417111000000e-001; 7.264200597999999e-002; 3.315178454000000e-001;-2.712067068000000e-001; 4.505984187000000e-001;
1.800000000000000e+001; 3.002465144000000e-002; 4.924326241000000e-001; 6.877525896000000e-002; 3.347299397000000e-001;-8.448364586000000e-002;-4.775933325000000e-001; 6.346208602000000e-002; 3.356662393000000e-001; 6.960029155000000e-002; 3.347214162000000e-001;-2.601850927000000e-001; 4.677494466000000e-001; 7.676894217999999e-002; 3.295280039000000e-001; 1.925818026000000e-001;-4.221209884000000e-001;-8.576323092000000e-002;-4.771718085000000e-001; 7.424232364000000e-002; 3.301063776000000e-001; 2.965534292000000e-002; 5.055088997000000e-001; 6.907882541000000e-002; 3.312835693000000e-001; 6.475220621000000e-002; 3.343032300000000e-001; 1.936603785000000e-001;-4.227860868000000e-001; 7.264568657000001e-002; 3.315287828000000e-001;-2.711897492000000e-001; 4.506101310000000e-001;
1.900000000000000e+001; 3.001710214000000e-002; 4.924513102000000e-001; 6.887602061000001e-002; 3.347604573000000e-001;-8.453700691000000e-002;-4.776144028000000e-001; 6.351482123000000e-002; 3.356441259000000e-001; 6.957330555000001e-002; 3.346805871000000e-001;-2.601858675000000e-001; 4.677630663000000e-001; 7.672632486000000e-002; 3.295292556000000e-001; 1.925829053000000e-001;-4.221569896000000e-001;-8.580704033000000e-002;-4.771216214000000e-001; 7.426137477000000e-002; 3.301256299000000e-001; 2.966878563000000e-002; 5.054813027000000e-001; 6.911019981000000e-002; 3.312750459000000e-001; 6.471877545000000e-002; 3.342613280000000e-001; 1.936090440000000e-001;-4.227782190000000e-001; 7.263328135000000e-002; 3.315131366000000e-001;-2.711627483000000e-001; 4.506556690000000e-001;
2.000000000000000e+001; 3.003634512000000e-002; 4.923869967000000e-001; 6.879673153000000e-002; 3.347454965000000e-001;-8.455698937000000e-002;-4.775896966000000e-001; 6.358075887000000e-002; 3.356688321000000e-001; 6.962156295999999e-002; 3.346368670000000e-001;-2.602267563000000e-001; 4.677479267000000e-001; 7.669640332000000e-002; 3.295366168000000e-001; 1.926706731000000e-001;-4.221122861000000e-001;-8.578750491000001e-002;-4.771082699000000e-001; 7.421302795000000e-002; 3.301163316000000e-001; 2.968368493000000e-002; 5.054607391000000e-001; 6.911425291999999e-002; 3.312907815000000e-001; 6.474486738000000e-002; 3.342701197000000e-001; 1.936792582000000e-001;-4.227716625000000e-001; 7.265729457000000e-002; 3.314853609000000e-001;-2.711880505000000e-001; 4.505659044000000e-001;
