#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 3.603117168000000e-002; 5.021888018000000e-001; 1.785544306000000e-001; 2.902913094000000e-001;-8.586458862000000e-002;-4.657160044000000e-001; 1.738285124000000e-001; 2.927601933000000e-001; 1.795219779000000e-001; 2.897776067000000e-001;-2.593955100000000e-001; 4.747310579000000e-001; 1.840391010000000e-001; 2.824752629000000e-001; 1.857499182000000e-001;-4.181504548000000e-001;-8.734908700000001e-002;-4.661728442000000e-001; 1.819143295000000e-001; 2.840614021000000e-001; 3.573802859000000e-002; 5.164670348000000e-001; 1.775708199000000e-001; 2.866358757000000e-001; 1.745535880000000e-001; 2.910628319000000e-001; 1.874227375000000e-001;-4.193450212000000e-001; 1.807638556000000e-001; 2.857515514000000e-001;-2.708570063000000e-001; 4.582266808000000e-001;
1.200000000000000e+001; 3.603200614000000e-002; 5.022593141000000e-001; 1.784237176000000e-001; 2.903606296000000e-001;-8.597016335000000e-002;-4.657937288000000e-001; 1.738823801000000e-001; 2.927592397000000e-001; 1.795827448000000e-001; 2.897196412000000e-001;-2.594137490000000e-001; 4.747672379000000e-001; 1.839803904000000e-001; 2.824586630000000e-001; 1.858002394000000e-001;-4.181921780000000e-001;-8.735476434000000e-002;-4.662152231000000e-001; 1.818256080000000e-001; 2.841238678000000e-001; 3.574742749000000e-002; 5.164763927000000e-001; 1.776242852000000e-001; 2.866678238000000e-001; 1.745902449000000e-001; 2.910681963000000e-001; 1.875127703000000e-001;-4.193124175000000e-001; 1.807723790000000e-001; 2.857423723000000e-001;-2.709253430000000e-001; 4.582640827000000e-001;
1.300000000000000e+001; 3.604583070000000e-002; 5.022115111000000e-001; 1.784470528000000e-001; 2.903726399000000e-001;-8.585601300000000e-002;-4.657028615000000e-001; 1.738691628000000e-001; 2.927820981000000e-001; 1.795331836000000e-001; 2.897302806000000e-001;-2.594373226000000e-001; 4.747503996000000e-001; 1.840664744000000e-001; 2.824193835000000e-001; 1.857629418000000e-001;-4.181557596000000e-001;-8.738639951000000e-002;-4.661564827000000e-001; 1.818469912000000e-001; 2.841176093000000e-001; 3.571886197000000e-002; 5.164371133000000e-001; 1.776005030000000e-001; 2.866612077000000e-001; 1.745589375000000e-001; 2.910462320000000e-001; 1.874965578000000e-001;-4.193113148000000e-001; 1.807828844000000e-001; 2.857261002000000e-001;-2.708724737000000e-001; 4.582237005000000e-001;
1.400000000000000e+001; 3.601604328000000e-002; 5.022675991000000e-001; 1.784833372000000e-001; 2.902826965000000e-001;-8.587398380000000e-002;-4.657090604000000e-001; 1.737429351000000e-001; 2.927808464000000e-001; 1.794556975000000e-001; 2.897679210000000e-001;-2.593789995000000e-001; 4.747554064000000e-001; 1.840568930000000e-001; 2.824422121000000e-001; 1.857079864000000e-001;-4.181896746000000e-001;-8.735707402000000e-002;-4.661931098000000e-001; 1.818704754000000e-001; 2.840875983000000e-001; 3.570305556000000e-002; 5.164585114000000e-001; 1.775829345000000e-001; 2.866472900000000e-001; 1.745385230000000e-001; 2.911030650000000e-001; 1.874300390000000e-001;-4.193380773000000e-001; 1.807949543000000e-001; 2.857424319000000e-001;-2.708650231000000e-001; 4.582402110000000e-001;
1.500000000000000e+001; 3.604860604000000e-002; 5.022232533000000e-001; 1.785957068000000e-001; 2.902716398000000e-001;-8.599065244000000e-002;-4.657576680000000e-001; 1.738284975000000e-001; 2.927661240000000e-001; 1.795450598000000e-001; 2.897182703000000e-001;-2.593791485000000e-001; 4.747461677000000e-001; 1.840261817000000e-001; 2.824791670000000e-001; 1.857604980000000e-001;-4.182115197000000e-001;-8.741292357000000e-002;-4.661825597000000e-001; 1.819205284000000e-001; 2.841026783000000e-001; 3.573875129000000e-002; 5.164530873000000e-001; 1.775787920000000e-001; 2.866843343000000e-001; 1.746224612000000e-001; 2.910513282000000e-001; 1.874063313000000e-001;-4.193481207000000e-001; 1.807871014000000e-001; 2.857389748000000e-001;-2.708659470000000e-001; 4.582856596000000e-001;
1.600000000000000e+001; 3.603838012000000e-002; 5.022422075000000e-001; 1.784877181000000e-001; 2.902950048000000e-001;-8.599130064000000e-002;-4.656994939000000e-001; 1.738623679000000e-001; 2.927019596000000e-001; 1.795708537000000e-001; 2.897274494000000e-001;-2.593735754000000e-001; 4.747510850000000e-001; 1.840419918000000e-001; 2.824842632000000e-001; 1.858221292000000e-001;-4.181489646000000e-001;-8.738864213000000e-002;-4.662000239000000e-001; 1.818768382000000e-001; 2.840948403000000e-001; 3.575048596000000e-002; 5.164471269000001e-001; 1.775550842000000e-001; 2.866662741000000e-001; 1.745868921000000e-001; 2.910775840000000e-001; 1.874815822000000e-001;-4.192926586000000e-001; 1.807968616000000e-001; 2.857409716000000e-001;-2.708582878000000e-001; 4.581805170000000e-001;
1.700000000000000e+001; 3.603097051000000e-002; 5.022060871000000e-001; 1.784909517000000e-001; 2.902940214000000e-001;-8.589258790000000e-002;-4.657217860000000e-001; 1.738179177000000e-001; 2.927688658000000e-001; 1.794725955000000e-001; 2.897831202000000e-001;-2.593948543000000e-001; 4.747341573000000e-001; 1.841569841000000e-001; 2.823545039000000e-001; 1.858052462000000e-001;-4.181692302000000e-001;-8.731385320000000e-002;-4.661411047000000e-001; 1.818642020000000e-001; 2.841098309000000e-001; 3.572180495000000e-002; 5.164411664000000e-001; 1.775741279000000e-001; 2.866494358000000e-001; 1.745837182000000e-001; 2.910489440000000e-001; 1.874849945000000e-001;-4.193130732000000e-001; 1.807860881000000e-001; 2.857351601000000e-001;-2.708555758000000e-001; 4.582288563000000e-001;
1.800000000000000e+001; 3.606651351000000e-002; 5.021960735000000e-001; 1.785120666000000e-001; 2.902630568000000e-001;-8.594448864000000e-002;-4.657312036000000e-001; 1.738352329000000e-001; 2.927370369000000e-001; 1.794193685000000e-001; 2.898299098000000e-001;-2.594291270000000e-001; 4.747427106000000e-001; 1.840625852000000e-001; 2.824477255000000e-001; 1.857298464000000e-001;-4.181519747000000e-001;-8.730748296000000e-002;-4.661530256000000e-001; 1.818979234000000e-001; 2.841094732000000e-001; 3.574123979000000e-002; 5.164226890000000e-001; 1.775881201000000e-001; 2.866812944000000e-001; 1.745376587000000e-001; 2.910982370000000e-001; 1.874351799000000e-001;-4.192994833000000e-001; 1.808009148000000e-001; 2.857462764000000e-001;-2.708693147000000e-001; 4.582680762000000e-001;
1.900000000000000e+001; 3.604486212000000e-002; 5.022223592000000e-001; 1.785332412000000e-001; 2.902969420000000e-001;-8.597768843000000e-002;-4.657213390000000e-001; 1.738713235000000e-001; 2.927596867000000e-001; 1.795210689000000e-001; 2.897596061000000e-001;-2.593994439000000e-001; 4.747472107000000e-001; 1.839887053000000e-001; 2.824901938000000e-001; 1.857666820000000e-001;-4.182094932000000e-001;-8.732966334000000e-002;-4.662059247000000e-001; 1.818661094000000e-001; 2.841081619000000e-001; 3.572531044000000e-002; 5.164706707000000e-001; 1.775828600000000e-001; 2.866982222000000e-001; 1.745678186000000e-001; 2.910659909000000e-001; 1.874088645000000e-001;-4.193601906000000e-001; 1.808288693000000e-001; 2.857372463000000e-001;-2.708753943000000e-001; 4.582743645000000e-001;
2.000000000000000e+001; 3.607286885000000e-002; 5.022273064000000e-001; 1.784629375000000e-001; 2.903404534000000e-001;-8.597852290000001e-002;-4.657626748000000e-001; 1.739064455000000e-001; 2.927182913000000e-001; 1.796011031000000e-001; 2.896840870000000e-001;-2.593900561000000e-001; 4.747679532000000e-001; 1.839966774000000e-001; 2.824776471000000e-001; 1.858025789000000e-001;-4.181616306000000e-001;-8.735940605000001e-002;-4.661886990000000e-001; 1.818407923000000e-001; 2.840835154000000e-001; 3.575104475000000e-002; 5.164572597000000e-001; 1.776457727000000e-001; 2.866755128000000e-001; 1.746040732000000e-001; 2.910584807000000e-001; 1.874629110000000e-001;-4.193132818000000e-001; 1.807820201000000e-001; 2.857954502000000e-001;-2.708410025000000e-001; 4.582071006000000e-001;
2.100000000000000e+001; 3.607239574000000e-002; 5.022000670000000e-001; 1.784441322000000e-001; 2.903368175000000e-001;-8.588679135000001e-002;-4.657467902000000e-001; 1.738466918000000e-001; 2.927658856000000e-001; 1.795639098000000e-001; 2.896991968000000e-001;-2.594133019000000e-001; 4.746930599000000e-001; 1.840692312000000e-001; 2.824246287000000e-001; 1.857543290000000e-001;-4.182111025000000e-001;-8.733789623000000e-002;-4.661921561000000e-001; 1.818175316000000e-001; 2.841005325000000e-001; 3.571746498000000e-002; 5.164459348000000e-001; 1.775855720000000e-001; 2.866785228000000e-001; 1.745926142000000e-001; 2.910836935000000e-001; 1.874957234000000e-001;-4.192657769000000e-001; 1.807859689000000e-001; 2.857505381000000e-001;-2.708468437000000e-001; 4.582761526000000e-001;
2.200000000000000e+001; 3.600967675000000e-002; 5.022416711000000e-001; 1.785923392000000e-001; 2.902694046000000e-001;-8.587339519999999e-002;-4.657278657000000e-001; 1.738081127000000e-001; 2.927607894000000e-001; 1.794678718000000e-001; 2.898117602000000e-001;-2.593665719000000e-001; 4.746949673000000e-001; 1.840874851000000e-001; 2.824499607000000e-001; 1.856832504000000e-001;-4.182323813000000e-001;-8.736030012000000e-002;-4.662027061000000e-001; 1.818834990000000e-001; 2.840918899000000e-001; 3.574366868000000e-002; 5.164552927000000e-001; 1.775766611000000e-001; 2.866594493000000e-001; 1.745919883000000e-001; 2.911269367000000e-001; 1.874297559000000e-001;-4.192909002000000e-001; 1.808365285000000e-001; 2.857241929000000e-001;-2.708382010000000e-001; 4.582670927000000e-001;
2.300000000000000e+001; 3.601328284000000e-002; 5.022110343000000e-001; 1.785333455000000e-001; 2.902321517000000e-001;-8.595374226999999e-002;-4.657191336000000e-001; 1.738376468000000e-001; 2.927733660000000e-001; 1.795015931000000e-001; 2.897476852000000e-001;-2.594091892000000e-001; 4.746909738000000e-001; 1.840849668000000e-001; 2.824340165000000e-001; 1.857550442000000e-001;-4.181819260000000e-001;-8.734199405000000e-002;-4.661976099000000e-001; 1.818689555000000e-001; 2.840714455000000e-001; 3.574012592000000e-002; 5.164471269000001e-001; 1.775720268000000e-001; 2.866820395000000e-001; 1.745720953000000e-001; 2.911073565000000e-001; 1.874085814000000e-001;-4.193481505000000e-001; 1.807805747000000e-001; 2.857291102000000e-001;-2.708691955000000e-001; 4.582914114000000e-001;
2.400000000000000e+001; 3.603856638000000e-002; 5.022221208000000e-001; 1.784797758000000e-001; 2.903481722000000e-001;-8.594585955000000e-002;-4.657074213000000e-001; 1.738747507000000e-001; 2.927444577000000e-001; 1.795478165000000e-001; 2.897124588000000e-001;-2.593958080000000e-001; 4.747857153000000e-001; 1.840672344000000e-001; 2.824561000000000e-001; 1.858176142000000e-001;-4.181771278000000e-001;-8.731637150000000e-002;-4.662073851000000e-001; 1.818532199000000e-001; 2.841119170000000e-001; 3.571087122000000e-002; 5.164768100000000e-001; 1.775937676000000e-001; 2.866488695000000e-001; 1.745819449000000e-001; 2.910754383000000e-001; 1.874570996000000e-001;-4.193085432000000e-001; 1.807955056000000e-001; 2.857529521000000e-001;-2.709101439000000e-001; 4.582308531000000e-001;
2.500000000000000e+001; 3.604733199000000e-002; 5.021704435000000e-001; 1.784882545000000e-001; 2.903057039000000e-001;-8.587035537000000e-002;-4.657309651000000e-001; 1.738494933000000e-001; 2.928061187000000e-001; 1.794547290000000e-001; 2.897565067000000e-001;-2.593621314000000e-001; 4.747272730000000e-001; 1.840940118000000e-001; 2.824251354000000e-001; 1.857829243000000e-001;-4.181852341000000e-001;-8.730833232000000e-002;-4.661887884000000e-001; 1.818465889000000e-001; 2.841202915000000e-001; 3.569736704000000e-002; 5.164113641000000e-001; 1.776064783000000e-001; 2.866732180000000e-001; 1.745878756000000e-001; 2.910855412000000e-001; 1.874588281000000e-001;-4.193305969000000e-001; 1.808111221000000e-001; 2.857488990000000e-001;-2.708857059000000e-001; 4.582255185000000e-001;
2.600000000000000e+001; 3.610534966000000e-002; 5.021982789000000e-001; 1.785117090000000e-001; 2.903139591000000e-001;-8.594212681000001e-002;-4.656860828000000e-001; 1.738040596000000e-001; 2.927539349000000e-001; 1.794285923000000e-001; 2.897723019000000e-001;-2.593891621000000e-001; 4.747208059000000e-001; 1.840501726000000e-001; 2.824418545000000e-001; 1.857066154000000e-001;-4.181875885000000e-001;-8.730085939000000e-002;-4.661679268000000e-001; 1.818178892000000e-001; 2.841210365000000e-001; 3.568167984000000e-002; 5.164183378000000e-001; 1.776082069000000e-001; 2.866469026000000e-001; 1.745453030000000e-001; 2.911098897000000e-001; 1.874677986000000e-001;-4.192979336000000e-001; 1.807879210000000e-001; 2.857255042000000e-001;-2.708899379000000e-001; 4.582644701000000e-001;
2.700000000000000e+001; 3.601893783000000e-002; 5.021538734000000e-001; 1.785207391000000e-001; 2.903179228000000e-001;-8.596035093000000e-002;-4.657002389000000e-001; 1.738000214000000e-001; 2.927607894000000e-001; 1.795607060000000e-001; 2.897167504000000e-001;-2.593817711000000e-001; 4.747467637000000e-001; 1.840264797000000e-001; 2.824488580000000e-001; 1.857690364000000e-001;-4.181537926000000e-001;-8.738216758000000e-002;-4.661577940000000e-001; 1.819132119000000e-001; 2.840916216000000e-001; 3.571099043000000e-002; 5.164572001000000e-001; 1.775950938000000e-001; 2.866668999000000e-001; 1.745998859000000e-001; 2.910336852000000e-001; 1.874431223000000e-001;-4.193494320000000e-001; 1.807479411000000e-001; 2.857363820000000e-001;-2.708790302000000e-001; 4.582462609000000e-001;
2.800000000000000e+001; 3.603392094000000e-002; 5.021545887000000e-001; 1.784574836000000e-001; 2.903777361000000e-001;-8.598324656000000e-002;-4.657068253000000e-001; 1.738660187000000e-001; 2.927727699000000e-001; 1.795604527000000e-001; 2.896564007000000e-001;-2.593920827000000e-001; 4.747372866000000e-001; 1.839941442000000e-001; 2.824752927000000e-001; 1.857970804000000e-001;-4.181941748000000e-001;-8.736862242000000e-002;-4.661684632000000e-001; 1.818735451000000e-001; 2.841246128000000e-001; 3.575421870000000e-002; 5.164440274000000e-001; 1.776226759000000e-001; 2.866410613000000e-001; 1.746216565000000e-001; 2.910295129000000e-001; 1.874739528000000e-001;-4.192980230000000e-001; 1.807843894000000e-001; 2.857845724000000e-001;-2.709143758000000e-001; 4.582583606000000e-001;
2.900000000000000e+001; 3.608508408000000e-002; 5.022041798000000e-001; 1.784585863000000e-001; 2.902870178000000e-001;-8.592438698000000e-002;-4.657520652000000e-001; 1.738558114000000e-001; 2.927735448000000e-001; 1.795078367000000e-001; 2.897787392000000e-001;-2.593461573000000e-001; 4.747311175000000e-001; 1.840581298000000e-001; 2.824278772000000e-001; 1.857429296000000e-001;-4.182264805000000e-001;-8.732928336000000e-002;-4.661295116000000e-001; 1.818904877000000e-001; 2.841213942000000e-001; 3.573450446000000e-002; 5.164603591000000e-001; 1.775810272000000e-001; 2.866598964000000e-001; 1.745728105000000e-001; 2.910955846000000e-001; 1.874555647000000e-001;-4.193536639000000e-001; 1.808354408000000e-001; 2.857231498000000e-001;-2.708769739000000e-001; 4.582519233000000e-001;
3.000000000000000e+001; 3.601816669000000e-002; 5.022064447000000e-001; 1.785113811000000e-001; 2.903027236000000e-001;-8.591821790000000e-002;-4.656749666000000e-001; 1.738154143000000e-001; 2.927679718000000e-001; 1.794536710000000e-001; 2.897928357000000e-001;-2.594284713000000e-001; 4.747309983000000e-001; 1.841058731000000e-001; 2.823824584000000e-001; 1.856857836000000e-001;-4.182227552000000e-001;-8.734168857000001e-002;-4.661789238000000e-001; 1.818757355000000e-001; 2.841092348000000e-001; 3.572019190000000e-002; 5.164318085000000e-001; 1.776005924000000e-001; 2.866462469000000e-001; 1.745676547000000e-001; 2.910617888000000e-001; 1.874798387000000e-001;-4.193673134000000e-001; 1.808022112000000e-001; 2.857030928000000e-001;-2.708633542000000e-001; 4.582850933000000e-001;
3.100000000000000e+001; 3.603945673000000e-002; 5.021943450000000e-001; 1.785324365000000e-001; 2.902879417000000e-001;-8.592224121000000e-002;-4.657036364000000e-001; 1.738273650000000e-001; 2.927548289000000e-001; 1.795690805000000e-001; 2.896774113000000e-001;-2.593528628000000e-001; 4.747482240000000e-001; 1.840214878000000e-001; 2.824806869000000e-001; 1.857666224000000e-001;-4.182289839000000e-001;-8.740436286000000e-002;-4.661676884000000e-001; 1.819208711000000e-001; 2.840643227000000e-001; 3.573324531000000e-002; 5.164455771000001e-001; 1.775923073000000e-001; 2.866538763000000e-001; 1.746082306000000e-001; 2.910598814000000e-001; 1.874058992000000e-001;-4.193638265000000e-001; 1.807435900000000e-001; 2.857227921000000e-001;-2.708809674000000e-001; 4.582758844000000e-001;
3.200000000000000e+001; 3.599306196000000e-002; 5.021862984000000e-001; 1.784330904000000e-001; 2.903314829000000e-001;-8.596393466000001e-002;-4.657083452000000e-001; 1.739014983000000e-001; 2.927491665000000e-001; 1.795638055000000e-001; 2.897377312000000e-001;-2.594166994000000e-001; 4.747167826000000e-001; 1.840484887000000e-001; 2.824424803000000e-001; 1.858104914000000e-001;-4.181259871000000e-001;-8.733633906000000e-002;-4.661608338000000e-001; 1.818336546000000e-001; 2.841129303000000e-001; 3.575864062000000e-002; 5.164436698000000e-001; 1.775894165000000e-001; 2.866671681000000e-001; 1.745852381000000e-001; 2.910565734000000e-001; 1.874774396000000e-001;-4.192971289000000e-001; 1.807617247000000e-001; 2.857337296000000e-001;-2.708631456000000e-001; 4.582089186000000e-001;
3.300000000000000e+001; 3.606546670000000e-002; 5.022158623000000e-001; 1.784878075000000e-001; 2.903390527000000e-001;-8.592163026000001e-002;-4.656991065000000e-001; 1.738389283000000e-001; 2.927523851000000e-001; 1.795134246000000e-001; 2.897377908000000e-001;-2.593324184000000e-001; 4.747334123000000e-001; 1.840914488000000e-001; 2.824007273000000e-001; 1.857605428000000e-001;-4.181917012000000e-001;-8.733963221000000e-002;-4.661795199000000e-001; 1.818604469000000e-001; 2.841152251000000e-001; 3.573002666000000e-002; 5.164293647000000e-001; 1.775780767000000e-001; 2.866430879000000e-001; 1.745881438000000e-001; 2.910831571000000e-001; 1.874566525000000e-001;-4.193530381000000e-001; 1.807787418000000e-001; 2.857342958000000e-001;-2.708852887000000e-001; 4.582764208000000e-001;
3.400000000000000e+001; 3.608664125000000e-002; 5.022073984000000e-001; 1.784784943000000e-001; 2.903279364000000e-001;-8.595309407000000e-002;-4.656932354000000e-001; 1.737708002000000e-001; 2.927825153000000e-001; 1.794627011000000e-001; 2.897780836000000e-001;-2.593796849000000e-001; 4.747483730000000e-001; 1.840459257000000e-001; 2.824277580000000e-001; 1.856956631000000e-001;-4.181853235000000e-001;-8.733920753000000e-002;-4.661608040000000e-001; 1.818772107000000e-001; 2.840512395000000e-001; 3.572702408000000e-002; 5.164186954000000e-001; 1.775823981000000e-001; 2.866696417000000e-001; 1.745694578000000e-001; 2.911012471000000e-001; 1.874358207000000e-001;-4.193525016000000e-001; 1.808155328000000e-001; 2.857428193000000e-001;-2.708329558000000e-001; 4.582290649000000e-001;
