#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 3.760068119000000e-002; 4.883548915000000e-001;-2.565852702000000e-001; 2.298152745000000e-001;-5.091217160000000e-002;-4.842930138000000e-001;-2.604621947000000e-001; 2.254550606000000e-001;-2.559385598000000e-001; 2.306048721000000e-001;-2.399932742000000e-001; 4.608717263000000e-001;-2.483928949000000e-001; 2.344534397000000e-001; 2.352120429000000e-001;-4.171451032000000e-001;-5.534211919000000e-002;-4.836019278000000e-001;-2.497847080000000e-001; 2.325087488000000e-001; 3.904827684000000e-002; 5.011971593000000e-001;-2.537876666000000e-001; 2.284280807000000e-001;-2.580514252000000e-001; 2.263695449000000e-001; 2.342233360000000e-001;-4.180017710000000e-001;-2.524149716000000e-001; 2.317575216000000e-001;-2.493948340000000e-001; 4.448569417000000e-001;
1.200000000000000e+001; 3.764656931000000e-002; 4.883318245000000e-001;-2.566307783000000e-001; 2.297939509000000e-001;-5.087701231000000e-002;-4.842838943000000e-001;-2.604092360000000e-001; 2.254724801000000e-001;-2.559480071000000e-001; 2.306315154000000e-001;-2.400303632000000e-001; 4.608826339000000e-001;-2.483547628000000e-001; 2.344628125000000e-001; 2.352459580000000e-001;-4.171314538000000e-001;-5.533833802000000e-002;-4.836187363000000e-001;-2.498428524000000e-001; 2.324141711000000e-001; 3.906115890000000e-002; 5.011593103000001e-001;-2.537657917000000e-001; 2.284308225000000e-001;-2.580466270000000e-001; 2.263524234000000e-001; 2.343034744000000e-001;-4.179672003000000e-001;-2.523776591000000e-001; 2.317692488000000e-001;-2.493905127000000e-001; 4.448583722000000e-001;
1.300000000000000e+001; 3.758844733000000e-002; 4.883093238000000e-001;-2.566474974000000e-001; 2.297487557000000e-001;-5.080042034000000e-002;-4.843133986000000e-001;-2.604427040000000e-001; 2.254140228000000e-001;-2.559980154000000e-001; 2.305326909000000e-001;-2.400145084000000e-001; 4.608340859000000e-001;-2.483010739000000e-001; 2.345494777000000e-001; 2.351812720000000e-001;-4.171615839000000e-001;-5.528677255000000e-002;-4.835961759000000e-001;-2.498324811000000e-001; 2.324540615000000e-001; 3.900171444000000e-002; 5.011665225000000e-001;-2.537522614000000e-001; 2.284698188000000e-001;-2.581120431000000e-001; 2.263176739000000e-001; 2.342918962000000e-001;-4.179667830000000e-001;-2.523463964000000e-001; 2.317021191000000e-001;-2.493084669000000e-001; 4.448590279000000e-001;
1.400000000000000e+001; 3.760337830000000e-002; 4.883876145000000e-001;-2.565914989000000e-001; 2.297928482000000e-001;-5.085431039000000e-002;-4.843170941000000e-001;-2.604300380000000e-001; 2.254601419000000e-001;-2.560534775000000e-001; 2.305200845000000e-001;-2.400330305000000e-001; 4.608618617000000e-001;-2.483256906000000e-001; 2.344925851000000e-001; 2.351962179000000e-001;-4.172043502000000e-001;-5.529315770000000e-002;-4.836534858000000e-001;-2.498420477000000e-001; 2.324857563000000e-001; 3.901413456000000e-002; 5.011726022000000e-001;-2.538032830000000e-001; 2.284489721000000e-001;-2.581388652000000e-001; 2.263252288000000e-001; 2.342589051000000e-001;-4.180112481000000e-001;-2.523377538000000e-001; 2.316875458000000e-001;-2.494221479000000e-001; 4.448592365000000e-001;
1.500000000000000e+001; 3.756384924000000e-002; 4.883689582000000e-001;-2.566457987000000e-001; 2.297927737000000e-001;-5.085437372000000e-002;-4.843330681000000e-001;-2.604249120000000e-001; 2.254868001000000e-001;-2.559691072000000e-001; 2.305826843000000e-001;-2.400042117000000e-001; 4.608532190000000e-001;-2.483995855000000e-001; 2.344262004000000e-001; 2.352094501000000e-001;-4.171699286000000e-001;-5.530930310000000e-002;-4.836155772000000e-001;-2.498461008000000e-001; 2.324852645000000e-001; 3.900693357000000e-002; 5.011617541000000e-001;-2.537857890000000e-001; 2.284553200000000e-001;-2.580870092000000e-001; 2.263393253000000e-001; 2.342906743000000e-001;-4.179939926000000e-001;-2.523877323000000e-001; 2.317496836000000e-001;-2.493540496000000e-001; 4.448687434000000e-001;
1.600000000000000e+001; 3.758972883000000e-002; 4.884082675000000e-001;-2.566232383000000e-001; 2.297337055000000e-001;-5.083374307000000e-002;-4.843023717000000e-001;-2.604339123000000e-001; 2.255338281000000e-001;-2.559489608000000e-001; 2.306323349000000e-001;-2.399976552000000e-001; 4.608552456000000e-001;-2.483681440000000e-001; 2.344710827000000e-001; 2.352938056000000e-001;-4.171326160000000e-001;-5.533509701000000e-002;-4.836247861000000e-001;-2.498703003000000e-001; 2.324267775000000e-001; 3.901031613000000e-002; 5.012042522000000e-001;-2.537621558000000e-001; 2.284765989000000e-001;-2.580877542000000e-001; 2.263550013000000e-001; 2.342570722000000e-001;-4.179841578000000e-001;-2.523707151000000e-001; 2.317229509000000e-001;-2.493874431000000e-001; 4.449142516000000e-001;
1.700000000000000e+001; 3.761105239000000e-002; 4.884051681000000e-001;-2.566721737000000e-001; 2.297085822000000e-001;-5.077392235000000e-002;-4.843458235000000e-001;-2.604545653000000e-001; 2.254667580000000e-001;-2.559923828000000e-001; 2.305580080000000e-001;-2.400446534000000e-001; 4.608520865000000e-001;-2.483627498000000e-001; 2.345018834000000e-001; 2.352411896000000e-001;-4.171607494000000e-001;-5.530736595000000e-002;-4.836401045000000e-001;-2.498751730000000e-001; 2.323765904000000e-001; 3.898049146000000e-002; 5.011784434000000e-001;-2.537958324000000e-001; 2.284584939000000e-001;-2.581215501000000e-001; 2.263665199000000e-001; 2.343190610000000e-001;-4.179598093000000e-001;-2.523758709000000e-001; 2.317092419000000e-001;-2.493830323000000e-001; 4.448953867000000e-001;
1.800000000000000e+001; 3.756242245000000e-002; 4.883850515000000e-001;-2.565942407000000e-001; 2.298108637000000e-001;-5.085167661000000e-002;-4.843221009000000e-001;-2.604621649000000e-001; 2.254425287000000e-001;-2.560247481000000e-001; 2.305119187000000e-001;-2.399847656000000e-001; 4.608550668000000e-001;-2.483674586000000e-001; 2.344905883000000e-001; 2.352023423000000e-001;-4.172073007000000e-001;-5.525625497000000e-002;-4.836640060000000e-001;-2.498288155000000e-001; 2.324290872000000e-001; 3.900736198000000e-002; 5.011803508000000e-001;-2.537894845000000e-001; 2.284250855000000e-001;-2.580960989000000e-001; 2.263385057000000e-001; 2.342290133000000e-001;-4.180012345000000e-001;-2.523691356000000e-001; 2.317132503000000e-001;-2.493552715000000e-001; 4.449267983000000e-001;
1.900000000000000e+001; 3.758151457000000e-002; 4.883769751000000e-001;-2.565880418000000e-001; 2.298050970000000e-001;-5.084904656000000e-002;-4.843574166000000e-001;-2.604254782000000e-001; 2.254473269000000e-001;-2.559477985000000e-001; 2.305901349000000e-001;-2.400326133000000e-001; 4.608606994000000e-001;-2.483856231000000e-001; 2.344741523000000e-001; 2.352664769000000e-001;-4.171049893000000e-001;-5.533405393000000e-002;-4.836299419000000e-001;-2.498279065000000e-001; 2.324887663000000e-001; 3.899595886000000e-002; 5.012109876000001e-001;-2.538112402000000e-001; 2.284564525000000e-001;-2.580737472000000e-001; 2.263370305000000e-001; 2.342151254000000e-001;-4.180327356000000e-001;-2.523800433000000e-001; 2.317424417000000e-001;-2.493480444000000e-001; 4.448823035000000e-001;
2.000000000000000e+001; 3.760510683000000e-002; 4.883882701000000e-001;-2.566466331000000e-001; 2.296858579000000e-001;-5.087634921000000e-002;-4.842942357000000e-001;-2.604322135000000e-001; 2.254613340000000e-001;-2.559804618000000e-001; 2.306140512000000e-001;-2.400153279000000e-001; 4.608767629000000e-001;-2.483583689000000e-001; 2.344598919000000e-001; 2.353207469000000e-001;-4.171063602000000e-001;-5.533518642000000e-002;-4.836219847000000e-001;-2.498781532000000e-001; 2.324398011000000e-001; 3.904033452000000e-002; 5.011659861000000e-001;-2.538023293000000e-001; 2.284541875000000e-001;-2.580702901000000e-001; 2.263720930000000e-001; 2.343293279000000e-001;-4.179804325000000e-001;-2.523755729000000e-001; 2.316906303000000e-001;-2.494011074000000e-001; 4.448598623000000e-001;
2.100000000000000e+001; 3.757739812000000e-002; 4.884308577000000e-001;-2.566109598000000e-001; 2.297160476000000e-001;-5.082313716000000e-002;-4.843280315000000e-001;-2.604454160000000e-001; 2.254745662000000e-001;-2.560285926000000e-001; 2.305529714000000e-001;-2.399848104000000e-001; 4.608508348000000e-001;-2.483261377000000e-001; 2.345013767000000e-001; 2.352414727000000e-001;-4.171323478000000e-001;-5.530088395000000e-002;-4.836552441000000e-001;-2.498569041000000e-001; 2.324184179000000e-001; 3.901577741000000e-002; 5.011540055000000e-001;-2.537742257000000e-001; 2.284477800000000e-001;-2.581714094000000e-001; 2.263416201000000e-001; 2.343041748000000e-001;-4.179484248000000e-001;-2.523613870000000e-001; 2.317689359000000e-001;-2.494105846000000e-001; 4.449016452000000e-001;
2.200000000000000e+001; 3.756128997000000e-002; 4.883854687000000e-001;-2.565514147000000e-001; 2.298241705000000e-001;-5.085589364000000e-002;-4.843001366000000e-001;-2.604917586000000e-001; 2.254738063000000e-001;-2.560560405000000e-001; 2.304980904000000e-001;-2.400061041000000e-001; 4.608882070000000e-001;-2.483490407000000e-001; 2.345365882000000e-001; 2.351909578000000e-001;-4.171571136000000e-001;-5.520865694000000e-002;-4.836274981000000e-001;-2.498351485000000e-001; 2.324781716000000e-001; 3.904253244000000e-002; 5.011749268000000e-001;-2.537846863000000e-001; 2.284428477000000e-001;-2.581147850000000e-001; 2.263075411000000e-001; 2.342757285000000e-001;-4.180166125000000e-001;-2.524014115000000e-001; 2.317372859000000e-001;-2.494201660000000e-001; 4.448973238000000e-001;
2.300000000000000e+001; 3.762063012000000e-002; 4.883658588000000e-001;-2.565237284000000e-001; 2.298609465000000e-001;-5.085535347000000e-002;-4.843510687000000e-001;-2.604404688000000e-001; 2.254539132000000e-001;-2.559244931000000e-001; 2.306216210000000e-001;-2.400016040000000e-001; 4.609487653000000e-001;-2.483557761000000e-001; 2.344439179000000e-001; 2.352172136000000e-001;-4.171463251000000e-001;-5.535766482000000e-002;-4.835755825000000e-001;-2.498313636000000e-001; 2.324869335000000e-001; 3.900880367000000e-002; 5.011674166000000e-001;-2.537688315000000e-001; 2.284444273000000e-001;-2.580556571000000e-001; 2.263570726000000e-001; 2.342392206000000e-001;-4.180548191000000e-001;-2.523926497000000e-001; 2.316994816000000e-001;-2.493911088000000e-001; 4.449237585000000e-001;
2.400000000000000e+001; 3.757767379000000e-002; 4.883983731000000e-001;-2.566352487000000e-001; 2.297565639000000e-001;-5.081823096000000e-002;-4.843388200000000e-001;-2.604590058000000e-001; 2.255219817000000e-001;-2.559890449000000e-001; 2.306179702000000e-001;-2.399858236000000e-001; 4.608405828000000e-001;-2.484032959000000e-001; 2.344470173000000e-001; 2.352363914000000e-001;-4.171380103000000e-001;-5.528472364000000e-002;-4.836302102000000e-001;-2.498237640000000e-001; 2.324531674000000e-001; 3.899043426000000e-002; 5.011993647000000e-001;-2.537831962000000e-001; 2.284382731000000e-001;-2.580969930000000e-001; 2.263661176000000e-001; 2.342784554000000e-001;-4.179818332000000e-001;-2.524110973000000e-001; 2.317018360000000e-001;-2.494231015000000e-001; 4.448331296000000e-001;
2.500000000000000e+001; 3.757246584000000e-002; 4.883552790000000e-001;-2.566508353000000e-001; 2.297235280000000e-001;-5.083364621000000e-002;-4.842917025000000e-001;-2.605120540000000e-001; 2.254801095000000e-001;-2.560217381000000e-001; 2.305429280000000e-001;-2.400264591000000e-001; 4.608775973000000e-001;-2.482958585000000e-001; 2.345208377000000e-001; 2.352707833000000e-001;-4.171637297000000e-001;-5.524155870000000e-002;-4.836538136000000e-001;-2.498397976000000e-001; 2.324010432000000e-001; 3.898253292000000e-002; 5.011892915000000e-001;-2.538182139000000e-001; 2.284823358000000e-001;-2.581012845000000e-001; 2.263419181000000e-001; 2.343036234000000e-001;-4.179942310000000e-001;-2.523251176000000e-001; 2.317612767000000e-001;-2.493998110000000e-001; 4.449279308000000e-001;
2.600000000000000e+001; 3.760144114000000e-002; 4.883770645000000e-001;-2.566068172000000e-001; 2.297550887000000e-001;-5.084166303000000e-002;-4.842979312000000e-001;-2.604555190000000e-001; 2.254463285000000e-001;-2.560600936000000e-001; 2.305264473000000e-001;-2.400377095000000e-001; 4.608380497000000e-001;-2.483427674000000e-001; 2.344959825000000e-001; 2.351763397000000e-001;-4.171758294000000e-001;-5.525402725000000e-002;-4.836228788000000e-001;-2.498503327000000e-001; 2.324381024000000e-001; 3.902304918000000e-002; 5.011359453000001e-001;-2.537609637000000e-001; 2.284588367000000e-001;-2.581111193000000e-001; 2.263201922000000e-001; 2.343140692000000e-001;-4.179822206000000e-001;-2.523440123000000e-001; 2.317197025000000e-001;-2.494165003000000e-001; 4.449001253000000e-001;
2.700000000000000e+001; 3.757757694000000e-002; 4.883970022000000e-001;-2.565714419000000e-001; 2.297710627000000e-001;-5.092222244000000e-002;-4.843499959000000e-001;-2.604654729000000e-001; 2.254556268000000e-001;-2.559762895000000e-001; 2.305608243000000e-001;-2.399858534000000e-001; 4.608503878000000e-001;-2.483671457000000e-001; 2.344697714000000e-001; 2.352257222000000e-001;-4.171670079000000e-001;-5.533424020000000e-002;-4.836259186000000e-001;-2.498424202000000e-001; 2.324480861000000e-001; 3.907376155000000e-002; 5.011819601000001e-001;-2.537872791000000e-001; 2.284509987000000e-001;-2.580738664000000e-001; 2.263177484000000e-001; 2.342342585000000e-001;-4.179831743000000e-001;-2.523846328000000e-001; 2.317627817000000e-001;-2.494046092000000e-001; 4.449404776000000e-001;
2.800000000000000e+001; 3.763110191000000e-002; 4.884017110000000e-001;-2.566262484000000e-001; 2.297137529000000e-001;-5.084553733000000e-002;-4.842963219000000e-001;-2.604288161000000e-001; 2.255055904000000e-001;-2.559381723000000e-001; 2.306381762000000e-001;-2.399761081000000e-001; 4.608490765000000e-001;-2.483659387000000e-001; 2.344390750000000e-001; 2.352523357000000e-001;-4.171402752000000e-001;-5.538003147000000e-002;-4.836113453000000e-001;-2.498673797000000e-001; 2.324457169000000e-001; 3.902531415000000e-002; 5.011548400000000e-001;-2.537819743000000e-001; 2.284246832000000e-001;-2.580483258000000e-001; 2.263993174000000e-001; 2.342789471000000e-001;-4.179817140000000e-001;-2.524019182000000e-001; 2.316986471000000e-001;-2.494149953000000e-001; 4.449276626000000e-001;
2.900000000000000e+001; 3.757679835000000e-002; 4.883748293000000e-001;-2.565891147000000e-001; 2.297926545000000e-001;-5.083385110000000e-002;-4.843170345000000e-001;-2.604807913000000e-001; 2.254639864000000e-001;-2.559989095000000e-001; 2.306006998000000e-001;-2.400059104000000e-001; 4.608631134000000e-001;-2.483264953000000e-001; 2.345301807000000e-001; 2.352492213000000e-001;-4.171028137000000e-001;-5.532183498000000e-002;-4.836659729000000e-001;-2.498659492000000e-001; 2.324223667000000e-001; 3.904857114000000e-002; 5.011587143000000e-001;-2.537732422000000e-001; 2.284421474000000e-001;-2.581043541000000e-001; 2.263570428000000e-001; 2.342745513000000e-001;-4.179852009000000e-001;-2.523637116000000e-001; 2.317505777000000e-001;-2.493472248000000e-001; 4.448376894000000e-001;
3.000000000000000e+001; 3.758214042000000e-002; 4.883718789000000e-001;-2.565664649000000e-001; 2.298285961000000e-001;-5.083508044000000e-002;-4.842815101000000e-001;-2.604655623000000e-001; 2.254031301000000e-001;-2.560513318000000e-001; 2.305587679000000e-001;-2.400468141000000e-001; 4.608783722000000e-001;-2.483566850000000e-001; 2.345079184000000e-001; 2.351730764000000e-001;-4.171590805000000e-001;-5.526251346000000e-002;-4.836268425000000e-001;-2.497825921000000e-001; 2.324731648000000e-001; 3.904257342000000e-002; 5.011623502000000e-001;-2.538236380000000e-001; 2.284117341000000e-001;-2.581239045000000e-001; 2.263207883000000e-001; 2.342769951000000e-001;-4.180047214000000e-001;-2.523191869000000e-001; 2.317323983000000e-001;-2.494109422000000e-001; 4.448438585000000e-001;
3.100000000000000e+001; 3.758911416000000e-002; 4.883797765000000e-001;-2.565824091000000e-001; 2.298354208000000e-001;-5.087598413000000e-002;-4.842976928000000e-001;-2.604456544000000e-001; 2.254365981000000e-001;-2.559816539000000e-001; 2.305704504000000e-001;-2.399914712000000e-001; 4.608643949000000e-001;-2.483448386000000e-001; 2.344800979000000e-001; 2.352644503000000e-001;-4.171509743000000e-001;-5.530598760000000e-002;-4.836257100000000e-001;-2.497870028000000e-001; 2.325125784000000e-001; 3.902315348000000e-002; 5.011854172000000e-001;-2.537791431000000e-001; 2.284398079000000e-001;-2.581105530000000e-001; 2.263108641000000e-001; 2.342079729000000e-001;-4.180257320000000e-001;-2.523541451000000e-001; 2.317547500000000e-001;-2.493697405000000e-001; 4.448767006000000e-001;
3.200000000000000e+001; 3.762659058000000e-002; 4.883947968000000e-001;-2.566632032000000e-001; 2.297680825000000e-001;-5.084820464000000e-002;-4.843443930000000e-001;-2.603954375000000e-001; 2.254582047000000e-001;-2.559686303000000e-001; 2.305943221000000e-001;-2.400038242000000e-001; 4.608380198000000e-001;-2.483870387000000e-001; 2.345113754000000e-001; 2.353027612000000e-001;-4.171143174000000e-001;-5.533757061000000e-002;-4.836318493000000e-001;-2.498389184000000e-001; 2.324479073000000e-001; 3.902261704000000e-002; 5.012077689000000e-001;-2.537884414000000e-001; 2.284436673000000e-001;-2.580776811000000e-001; 2.263765931000000e-001; 2.343091220000000e-001;-4.179686308000000e-001;-2.524014413000000e-001; 2.317241132000000e-001;-2.494101077000000e-001; 4.448611140000000e-001;
3.300000000000000e+001; 3.760084882000000e-002; 4.883830845000000e-001;-2.566223145000000e-001; 2.297594547000000e-001;-5.082762241000000e-002;-4.843176305000000e-001;-2.604076266000000e-001; 2.254698575000000e-001;-2.559956908000000e-001; 2.305764407000000e-001;-2.400462031000000e-001; 4.608566463000000e-001;-2.483230829000000e-001; 2.345405370000000e-001; 2.352308333000000e-001;-4.171111584000000e-001;-5.532515794000000e-002;-4.835982621000000e-001;-2.498606741000000e-001; 2.324268967000000e-001; 3.904473782000000e-002; 5.011574030000000e-001;-2.537472248000000e-001; 2.284293771000000e-001;-2.580884993000000e-001; 2.263542861000000e-001; 2.343050539000000e-001;-4.179618657000000e-001;-2.523735464000000e-001; 2.317391485000000e-001;-2.493600994000000e-001; 4.448854029000000e-001;
3.400000000000000e+001; 3.762898594000000e-002; 4.883535206000000e-001;-2.565703094000000e-001; 2.297564894000000e-001;-5.083020404000000e-002;-4.843143523000000e-001;-2.604788542000000e-001; 2.254220694000000e-001;-2.560436428000000e-001; 2.305126190000000e-001;-2.400007695000000e-001; 4.608644545000000e-001;-2.483588755000000e-001; 2.344873548000000e-001; 2.351837605000000e-001;-4.171553254000000e-001;-5.528637022000000e-002;-4.836107492000000e-001;-2.498265356000000e-001; 2.324425429000000e-001; 3.905883431000000e-002; 5.011727214000000e-001;-2.537932098000000e-001; 2.284585536000000e-001;-2.581262290000000e-001; 2.262999266000000e-001; 2.342896760000000e-001;-4.180060327000000e-001;-2.523507178000000e-001; 2.317281961000000e-001;-2.493678182000000e-001; 4.448847771000000e-001;
