#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 3.475188464000000e-002; 4.876980782000000e-001; 7.555613667000000e-002; 3.329972923000000e-001;-8.121117948999999e-002;-4.803934097000000e-001; 7.168886065000001e-002; 3.338314295000000e-001; 7.703875750000000e-002; 3.328696191000000e-001;-2.475055009000000e-001; 4.605973065000000e-001; 8.333325386000000e-002; 3.274948001000000e-001; 2.008021474000000e-001;-4.276148677000000e-001;-8.407395333000001e-002;-4.797972143000000e-001; 8.151550590999999e-002; 3.278715014000000e-001; 3.548974544000000e-002; 4.984429479000000e-001; 7.764866203000000e-002; 3.289992213000000e-001; 7.188690454000001e-002; 3.326814771000000e-001; 2.036724091000000e-001;-4.273571074000000e-001; 7.904727757000001e-002; 3.297401965000000e-001;-2.572701573000000e-001; 4.455131590000000e-001;
1.200000000000000e+001; 3.472871333000000e-002; 4.876564741000000e-001; 7.561427355000000e-002; 3.329687119000000e-001;-8.119541407000000e-002;-4.803473651000000e-001; 7.163686305000000e-002; 3.338270783000000e-001; 7.693558931000000e-002; 3.328811526000000e-001;-2.475095838000000e-001; 4.605647326000000e-001; 8.337573707000000e-002; 3.274592161000000e-001; 2.007028610000000e-001;-4.276032746000000e-001;-8.402263373000000e-002;-4.797794819000000e-001; 8.156500012000000e-002; 3.278414607000000e-001; 3.543554991000000e-002; 4.983593524000000e-001; 7.759810984000000e-002; 3.289746642000000e-001; 7.179658115000000e-002; 3.327425122000000e-001; 2.036958039000000e-001;-4.273416102000000e-001; 7.908453792000000e-002; 3.296649754000000e-001;-2.572548985000000e-001; 4.454622865000000e-001;
1.300000000000000e+001; 3.469347581000000e-002; 4.876874685000000e-001; 7.572406530000000e-002; 3.329508007000000e-001;-8.121886849000000e-002;-4.803588390000000e-001; 7.157783954999999e-002; 3.338423967000000e-001; 7.687035948000000e-002; 3.329153061000000e-001;-2.475032061000000e-001; 4.605475962000000e-001; 8.333528042000001e-002; 3.274673522000000e-001; 2.006787062000000e-001;-4.276224077000000e-001;-8.403214067000001e-002;-4.798411131000000e-001; 8.152768016000001e-002; 3.278546035000000e-001; 3.546462581000000e-002; 4.983646870000000e-001; 7.762622833000001e-002; 3.289724290000000e-001; 7.178673893000000e-002; 3.327245712000000e-001; 2.036393881000000e-001;-4.274103642000000e-001; 7.908299565000000e-002; 3.297280371000000e-001;-2.572407722000000e-001; 4.455221593000000e-001;
1.400000000000000e+001; 3.469110280000000e-002; 4.876605570000000e-001; 7.569905370000001e-002; 3.329216242000000e-001;-8.123690635000000e-002;-4.803701043000000e-001; 7.161721587000000e-002; 3.338585496000000e-001; 7.693463564000000e-002; 3.328956962000000e-001;-2.474874556000000e-001; 4.605551660000000e-001; 8.331708610000001e-002; 3.274530172000000e-001; 2.007263303000000e-001;-4.276061058000000e-001;-8.404618502000000e-002;-4.797881246000000e-001; 8.156660944000001e-002; 3.278682232000000e-001; 3.546505421000000e-002; 4.984114766000000e-001; 7.762497663000000e-002; 3.289377391000000e-001; 7.183602452000000e-002; 3.326841295000000e-001; 2.036408633000000e-001;-4.273648560000000e-001; 7.904071360999999e-002; 3.297106922000000e-001;-2.572404146000000e-001; 4.454866350000000e-001;
1.500000000000000e+001; 3.469354287000000e-002; 4.876954854000000e-001; 7.557541877000000e-002; 3.329755068000000e-001;-8.120224625000000e-002;-4.803769588000000e-001; 7.172106951000000e-002; 3.338330090000000e-001; 7.693511248000000e-002; 3.328850269000000e-001;-2.475208640000000e-001; 4.605724216000000e-001; 8.338409662000000e-002; 3.275022209000000e-001; 2.007837445000000e-001;-4.276174903000000e-001;-8.402992785000001e-002;-4.798403084000000e-001; 8.147687465000000e-002; 3.278514445000000e-001; 3.551747277000000e-002; 4.984316528000000e-001; 7.764253020000000e-002; 3.289770782000000e-001; 7.179924846000001e-002; 3.327303231000000e-001; 2.036903799000000e-001;-4.273324013000000e-001; 7.909841835000001e-002; 3.297319710000000e-001;-2.572684884000000e-001; 4.455033541000000e-001;
1.600000000000000e+001; 3.471771628000000e-002; 4.876511097000000e-001; 7.562428713000000e-002; 3.329985142000000e-001;-8.123935759000001e-002;-4.804016352000000e-001; 7.166009396000000e-002; 3.338560462000000e-001; 7.689009607000000e-002; 3.328549266000000e-001;-2.475011498000000e-001; 4.605914950000000e-001; 8.342136443000001e-002; 3.275238276000000e-001; 2.007227391000000e-001;-4.276233613000000e-001;-8.404231817000001e-002;-4.797900021000000e-001; 8.151730895000001e-002; 3.278390169000000e-001; 3.550583124000000e-002; 4.983811975000000e-001; 7.760646939000000e-002; 3.289824128000000e-001; 7.179760188000001e-002; 3.327133656000000e-001; 2.036993504000000e-001;-4.273447990000000e-001; 7.907404006000000e-002; 3.296973407000000e-001;-2.572717369000000e-001; 4.454733133000000e-001;
1.700000000000000e+001; 3.470905498000000e-002; 4.876902401000000e-001; 7.570148258999999e-002; 3.329488337000000e-001;-8.119410276000000e-002;-4.803937078000000e-001; 7.164870203000000e-002; 3.338318765000000e-001; 7.687584310999999e-002; 3.329138756000000e-001;-2.474761903000000e-001; 4.606273770000000e-001; 8.338624984000000e-002; 3.275023401000000e-001; 2.006955147000000e-001;-4.276309311000000e-001;-8.399741351999999e-002;-4.798369110000000e-001; 8.155284077000000e-002; 3.278592825000000e-001; 3.546716645000000e-002; 4.983998835000000e-001; 7.760851830000000e-002; 3.289789557000000e-001; 7.180856167999999e-002; 3.327018619000000e-001; 2.035945803000000e-001;-4.274311066000000e-001; 7.905171812000000e-002; 3.296688795000000e-001;-2.572573125000000e-001; 4.455225468000000e-001;
1.800000000000000e+001; 3.469591215000000e-002; 4.876731634000000e-001; 7.570259273000000e-002; 3.329800367000000e-001;-8.125072718000000e-002;-4.803598225000000e-001; 7.161512226000000e-002; 3.338457048000000e-001; 7.699564099000000e-002; 3.328894377000000e-001;-2.475223541000000e-001; 4.605933130000000e-001; 8.327671885000000e-002; 3.275105655000000e-001; 2.006970197000000e-001;-4.275982976000000e-001;-8.404840529000000e-002;-4.797922075000000e-001; 8.152009547000000e-002; 3.278672099000000e-001; 3.546278179000000e-002; 4.983800650000000e-001; 7.758884132000000e-002; 3.289510310000000e-001; 7.183533907000000e-002; 3.326882720000000e-001; 2.036431730000000e-001;-4.273509979000000e-001; 7.904184609999999e-002; 3.296998441000000e-001;-2.572497427000000e-001; 4.454846978000000e-001;
1.900000000000000e+001; 3.469019383000000e-002; 4.876759946000000e-001; 7.560646534000000e-002; 3.330014944000000e-001;-8.125744760000001e-002;-4.803744256000000e-001; 7.170977443000000e-002; 3.338492513000000e-001; 7.697608322000001e-002; 3.328759968000000e-001;-2.474944144000000e-001; 4.605907500000000e-001; 8.330163359999999e-002; 3.274951577000000e-001; 2.007407695000000e-001;-4.276198745000000e-001;-8.408202976000000e-002;-4.798223972000000e-001; 8.149962872000000e-002; 3.278659880000000e-001; 3.547634557000000e-002; 4.984005690000000e-001; 7.760459929999999e-002; 3.290019631000000e-001; 7.183861732000001e-002; 3.327021301000000e-001; 2.037115693000000e-001;-4.273746610000000e-001; 7.903403789000001e-002; 3.297138512000000e-001;-2.572565377000000e-001; 4.455151558000000e-001;
2.000000000000000e+001; 3.477977216000000e-002; 4.877042174000000e-001; 7.562736422000001e-002; 3.329462409000000e-001;-8.117657155000001e-002;-4.803555310000000e-001; 7.166092098000000e-002; 3.338297307000000e-001; 7.689634711000000e-002; 3.328676820000000e-001;-2.474977672000000e-001; 4.605726600000000e-001; 8.341333270000000e-002; 3.274371326000000e-001; 2.007144690000000e-001;-4.276451170000000e-001;-8.410855383000000e-002;-4.798179269000000e-001; 8.152261376000000e-002; 3.278711736000000e-001; 3.552480787000000e-002; 4.983583391000000e-001; 7.764109969000001e-002; 3.290060759000000e-001; 7.180596888000000e-002; 3.327223063000000e-001; 2.036553919000000e-001;-4.273735583000000e-001; 7.903464138999999e-002; 3.296858072000000e-001;-2.572338581000000e-001; 4.455215633000000e-001;
2.100000000000000e+001; 3.472509235000000e-002; 4.876936376000000e-001; 7.574324310000000e-002; 3.329778016000000e-001;-8.120891452000000e-002;-4.803625941000000e-001; 7.157558947999999e-002; 3.338336945000000e-001; 7.684880495000000e-002; 3.329155445000000e-001;-2.475005686000000e-001; 4.605873823000000e-001; 8.336491138000000e-002; 3.274517655000000e-001; 2.007015049000000e-001;-4.276262522000000e-001;-8.405697346000000e-002;-4.798327684000000e-001; 8.156465739000000e-002; 3.278232813000000e-001; 3.548521176000000e-002; 4.983827472000000e-001; 7.755142449999999e-002; 3.289767206000000e-001; 7.181829959000000e-002; 3.327202499000000e-001; 2.036035955000000e-001;-4.273507297000000e-001; 7.907285541000000e-002; 3.296583891000000e-001;-2.572427988000000e-001; 4.454931319000000e-001;
2.200000000000000e+001; 3.476522863000000e-002; 4.876923263000000e-001; 7.568456978000000e-002; 3.330104351000000e-001;-8.120152354000000e-002;-4.804147780000000e-001; 7.165250182000001e-002; 3.338369727000000e-001; 7.695695758000000e-002; 3.328976035000000e-001;-2.475076616000000e-001; 4.605493844000000e-001; 8.328027278000000e-002; 3.275275230000000e-001; 2.007345110000000e-001;-4.275922179000000e-001;-8.412799239000000e-002;-4.798174202000000e-001; 8.158749342000000e-002; 3.278614879000000e-001; 3.549697995000000e-002; 4.984006882000000e-001; 7.757557929000000e-002; 3.289771080000000e-001; 7.187170535000000e-002; 3.327315450000000e-001; 2.036126405000000e-001;-4.274082482000000e-001; 7.904844731000001e-002; 3.297252655000000e-001;-2.572555244000000e-001; 4.455299377000000e-001;
2.300000000000000e+001; 3.472814336000000e-002; 4.877038896000000e-001; 7.560198009000001e-002; 3.330144584000000e-001;-8.119270951000000e-002;-4.803813100000000e-001; 7.174101472000000e-002; 3.338735104000000e-001; 7.697662711000000e-002; 3.328668475000000e-001;-2.474686205000000e-001; 4.605966508000000e-001; 8.333832770999999e-002; 3.274996281000000e-001; 2.007686943000000e-001;-4.276157320000000e-001;-8.409839123000000e-002;-4.798184335000000e-001; 8.148869872000000e-002; 3.278859854000000e-001; 3.549529985000000e-002; 4.983651042000000e-001; 7.764934748000001e-002; 3.289327621000000e-001; 7.184501737000000e-002; 3.327006698000000e-001; 2.037092745000000e-001;-4.273199141000000e-001; 7.907146214999999e-002; 3.297321796000000e-001;-2.572053671000000e-001; 4.455330074000000e-001;
2.400000000000000e+001; 3.470569476000000e-002; 4.876406193000000e-001; 7.562866807000000e-002; 3.329784274000000e-001;-8.122245222000001e-002;-4.803831875000000e-001; 7.162427157000000e-002; 3.338510990000000e-001; 7.691900432000000e-002; 3.328853548000000e-001;-2.474987060000000e-001; 4.605499804000000e-001; 8.338412642000000e-002; 3.274712265000000e-001; 2.007021010000000e-001;-4.276653528000000e-001;-8.406881988000001e-002;-4.798002243000000e-001; 8.153083920000000e-002; 3.278501034000000e-001; 3.550618887000000e-002; 4.984188080000000e-001; 7.760211080000000e-002; 3.289728463000000e-001; 7.181175053000000e-002; 3.326967955000000e-001; 2.037064284000000e-001;-4.273391962000000e-001; 7.911254466000001e-002; 3.297036290000000e-001;-2.572692037000000e-001; 4.455561638000000e-001;
2.500000000000000e+001; 3.470543772000000e-002; 4.877118468000000e-001; 7.569105178000000e-002; 3.329358101000000e-001;-8.115561306000001e-002;-4.803699553000000e-001; 7.161244750000000e-002; 3.338324428000000e-001; 7.685536145999999e-002; 3.329020739000000e-001;-2.474999428000000e-001; 4.605402052000000e-001; 8.338987827000000e-002; 3.274740875000000e-001; 2.006390095000000e-001;-4.276339114000000e-001;-8.402432501000000e-002;-4.798261225000000e-001; 8.153778315000000e-002; 3.278708458000000e-001; 3.546527773000000e-002; 4.983626008000000e-001; 7.764241098999999e-002; 3.289713562000000e-001; 7.181157172000000e-002; 3.327355981000000e-001; 2.036736459000000e-001;-4.273777604000000e-001; 7.906050980000000e-002; 3.296779096000000e-001;-2.571999133000000e-001; 4.455187917000000e-001;
2.600000000000000e+001; 3.473326191000000e-002; 4.877152145000000e-001; 7.565554976000000e-002; 3.329752088000000e-001;-8.123219013000001e-002;-4.804004431000000e-001; 7.167675346000001e-002; 3.338680565000000e-001; 7.698593289000000e-002; 3.328876793000000e-001;-2.475129962000000e-001; 4.605632424000000e-001; 8.330696076000001e-002; 3.274885416000000e-001; 2.007321417000000e-001;-4.276037216000000e-001;-8.413742483000000e-002;-4.797989428000000e-001; 8.156980574000000e-002; 3.278465569000000e-001; 3.548880294000000e-002; 4.983994365000000e-001; 7.762493193000000e-002; 3.289841115000000e-001; 7.185701281000000e-002; 3.327213824000000e-001; 2.036456168000000e-001;-4.273521304000000e-001; 7.904195786000000e-002; 3.297477663000000e-001;-2.572280467000000e-001; 4.455281198000000e-001;
2.700000000000000e+001; 3.475435823000000e-002; 4.877015054000000e-001; 7.558184862000000e-002; 3.329932094000000e-001;-8.119153976000000e-002;-4.803864956000000e-001; 7.166840136000000e-002; 3.338446319000000e-001; 7.692747563000001e-002; 3.329285979000000e-001;-2.474779636000000e-001; 4.605913460000000e-001; 8.333345503000000e-002; 3.274369836000000e-001; 2.007732987000000e-001;-4.276274145000000e-001;-8.410876244000000e-002;-4.797749817000000e-001; 8.146286010999999e-002; 3.278492689000000e-001; 3.548493981000000e-002; 4.983715415000000e-001; 7.767872512000000e-002; 3.289739192000000e-001; 7.189558446000000e-002; 3.327296972000000e-001; 2.036813945000000e-001;-4.273549616000000e-001; 7.904748619000000e-002; 3.297109604000000e-001;-2.571955621000000e-001; 4.455241263000000e-001;
2.800000000000000e+001; 3.474369273000000e-002; 4.877057076000000e-001; 7.563216238999999e-002; 3.329884112000000e-001;-8.115239441000000e-002;-4.803518355000000e-001; 7.165922225000000e-002; 3.338102102000000e-001; 7.693217695000000e-002; 3.329138756000000e-001;-2.474741638000000e-001; 4.605588615000000e-001; 8.333772421000001e-002; 3.274649978000000e-001; 2.006750107000000e-001;-4.276366234000000e-001;-8.404532820000001e-002;-4.798087180000000e-001; 8.149787784000000e-002; 3.278779089000000e-001; 3.544280678000000e-002; 4.983851612000000e-001; 7.767108828000000e-002; 3.289633095000000e-001; 7.181695103999999e-002; 3.326930106000000e-001; 2.036772072000000e-001;-4.273509383000000e-001; 7.902915776000000e-002; 3.297244310000000e-001;-2.572116852000000e-001; 4.455330074000000e-001;
2.900000000000000e+001; 3.472009301000000e-002; 4.877044857000000e-001; 7.571946830000000e-002; 3.330036700000000e-001;-8.123850822000001e-002;-4.803778529000000e-001; 7.160445303000000e-002; 3.338258266000000e-001; 7.688035071000000e-002; 3.328710496000000e-001;-2.474794686000000e-001; 4.605870247000000e-001; 8.332315087000000e-002; 3.274964988000000e-001; 2.006559670000000e-001;-4.276609421000000e-001;-8.406051992999999e-002;-4.798031449000000e-001; 8.153418452000000e-002; 3.278594613000000e-001; 3.547754884000000e-002; 4.984046519000000e-001; 7.763873041000000e-002; 3.289618790000000e-001; 7.176163048000001e-002; 3.327452242000000e-001; 2.036539316000000e-001;-4.273701310000000e-001; 7.902687043000001e-002; 3.297159672000000e-001;-2.572184801000000e-001; 4.455546141000000e-001;
3.000000000000000e+001; 3.469736874000000e-002; 4.876849651000000e-001; 7.566236705000000e-002; 3.329701424000000e-001;-8.120635152000000e-002;-4.803973734000000e-001; 7.158861309000000e-002; 3.338814974000000e-001; 7.701423019000001e-002; 3.328644037000000e-001;-2.475215346000000e-001; 4.606175721000000e-001; 8.328487724000000e-002; 3.275027573000000e-001; 2.007554173000000e-001;-4.275863171000000e-001;-8.412128687000001e-002;-4.797860980000000e-001; 8.152979612000000e-002; 3.278723359000000e-001; 3.548777103000000e-002; 4.984082282000000e-001; 7.762381434000000e-002; 3.289566338000000e-001; 7.185348867999999e-002; 3.326997161000000e-001; 2.036754936000000e-001;-4.273827970000000e-001; 7.901207358000000e-002; 3.297488391000000e-001;-2.572649121000000e-001; 4.454808235000000e-001;
3.100000000000000e+001; 3.475463390000000e-002; 4.876754880000000e-001; 7.559432089000000e-002; 3.329633176000000e-001;-8.118809760000000e-002;-4.803985059000000e-001; 7.166542113000000e-002; 3.338622749000000e-001; 7.694979757000001e-002; 3.328669667000000e-001;-2.475108206000000e-001; 4.605805576000000e-001; 8.330962062000000e-002; 3.274728358000000e-001; 2.007129490000000e-001;-4.276172221000000e-001;-8.418911695000000e-002;-4.798062742000000e-001; 8.150169253000000e-002; 3.278867900000000e-001; 3.547786921000000e-002; 4.984117746000000e-001; 7.763537765000000e-002; 3.290018141000000e-001; 7.188109308000000e-002; 3.327209949000000e-001; 2.036945224000000e-001;-4.273652136000000e-001; 7.902640104000000e-002; 3.297014534000000e-001;-2.572205961000000e-001; 4.455275536000000e-001;
3.200000000000000e+001; 3.470690548000000e-002; 4.876673520000000e-001; 7.560901344000000e-002; 3.329776525000000e-001;-8.112777770000000e-002;-4.803853929000000e-001; 7.158156484000000e-002; 3.338563740000000e-001; 7.685743271999999e-002; 3.329104483000000e-001;-2.474766374000000e-001; 4.605771899000000e-001; 8.335822821000000e-002; 3.274620771000000e-001; 2.006620020000000e-001;-4.276286960000000e-001;-8.412764966000000e-002;-4.798186123000000e-001; 8.154435456000000e-002; 3.278546035000000e-001; 3.546423465000000e-002; 4.983569384000000e-001; 7.762774080000000e-002; 3.289940655000000e-001; 7.177904993000001e-002; 3.327082694000000e-001; 2.036730796000000e-001;-4.273914695000000e-001; 7.904017717000000e-002; 3.296877146000000e-001;-2.572190166000000e-001; 4.454924166000000e-001;
3.300000000000000e+001; 3.475578502000000e-002; 4.876609445000000e-001; 7.572367787000001e-002; 3.329522014000000e-001;-8.116772771000000e-002;-4.803747833000000e-001; 7.163074613000001e-002; 3.338978291000000e-001; 7.686561346000000e-002; 3.328776360000000e-001;-2.474792153000000e-001; 4.605552554000000e-001; 8.338449895000000e-002; 3.274906576000000e-001; 2.006884813000000e-001;-4.276401699000000e-001;-8.408863842000000e-002;-4.798004031000000e-001; 8.154571056000000e-002; 3.278592825000000e-001; 3.547143936000000e-002; 4.983953238000000e-001; 7.761747390000000e-002; 3.289678097000000e-001; 7.177876681000001e-002; 3.327105343000000e-001; 2.036131769000000e-001;-4.273405969000000e-001; 7.904604077000001e-002; 3.296894729000000e-001;-2.572484612000000e-001; 4.455180466000000e-001;
3.400000000000000e+001; 3.471492976000000e-002; 4.876761734000000e-001; 7.563063502000000e-002; 3.329694867000000e-001;-8.125416934000000e-002;-4.803338647000000e-001; 7.164650409999999e-002; 3.338556290000000e-001; 7.694931328000000e-002; 3.328741789000000e-001;-2.475052029000000e-001; 4.605528116000000e-001; 8.331796527000000e-002; 3.274758160000000e-001; 2.007423043000000e-001;-4.276130795000000e-001;-8.411590754999999e-002;-4.797419310000000e-001; 8.151726425000000e-002; 3.278540671000000e-001; 3.553912789000000e-002; 4.983799458000000e-001; 7.764992863000000e-002; 3.289623260000000e-001; 7.181093842000000e-002; 3.326870501000000e-001; 2.036804855000000e-001;-4.273351133000000e-001; 7.902745157000000e-002; 3.296836615000000e-001;-2.572203875000000e-001; 4.455100596000000e-001;
