#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 4.972137511000000e-002; 4.857196510000000e-001; 9.435224533000000e-002; 3.286769092000000e-001;-6.632883102000001e-002;-4.825048149000000e-001; 8.989410102000001e-002; 3.297598362000000e-001; 9.552964568000000e-002; 3.285695612000000e-001;-2.343196869000000e-001; 4.573730528000000e-001; 1.015511975000000e-001; 3.229223788000000e-001; 2.136314362000000e-001;-4.307096004000000e-001;-6.877230108000000e-002;-4.821994901000000e-001; 9.953629971000000e-002; 3.233061433000000e-001; 4.894331843000000e-002; 4.964753687000000e-001; 9.531748295000000e-002; 3.246036768000000e-001; 9.059522301000000e-002; 3.284897208000000e-001; 2.161160856000000e-001;-4.308330715000000e-001; 9.748360515000000e-002; 3.251981437000000e-001;-2.442500442000000e-001; 4.429009557000000e-001;
1.200000000000000e+001; 4.974348843000000e-002; 4.856953621000000e-001; 9.425805509000000e-002; 3.287255466000000e-001;-6.629066169000000e-002;-4.824782014000000e-001; 8.998465538000000e-002; 3.297561705000000e-001; 9.561358392000000e-002; 3.285451829000000e-001;-2.343663722000000e-001; 4.573747516000000e-001; 1.014718711000000e-001; 3.229345381000000e-001; 2.137080878000000e-001;-4.306936562000000e-001;-6.880980730000000e-002;-4.821482897000000e-001; 9.951522945999999e-002; 3.233344555000000e-001; 4.893390834000000e-002; 4.964230657000000e-001; 9.536834806000000e-002; 3.246099353000000e-001; 9.065949917000001e-002; 3.284532726000000e-001; 2.161753029000000e-001;-4.307771027000000e-001; 9.748280793000000e-002; 3.251869977000000e-001;-2.442229241000000e-001; 4.428842962000000e-001;
1.300000000000000e+001; 4.973294586000000e-002; 4.857353568000000e-001; 9.417655319000000e-002; 3.287158906000000e-001;-6.628533453000000e-002;-4.825207591000000e-001; 9.004181623000000e-002; 3.298069537000000e-001; 9.564647824000000e-002; 3.285435736000000e-001;-2.344058752000000e-001; 4.573824406000000e-001; 1.015111655000000e-001; 3.229317963000000e-001; 2.137934417000000e-001;-4.307117164000000e-001;-6.878251582000000e-002;-4.822162390000000e-001; 9.943476319000000e-002; 3.233665228000000e-001; 4.893244058000000e-002; 4.964400232000000e-001; 9.532558918000000e-002; 3.246323466000000e-001; 9.061498195000001e-002; 3.285094500000000e-001; 2.162400335000000e-001;-4.307424724000000e-001; 9.749908000000000e-002; 3.251896799000000e-001;-2.442824692000000e-001; 4.428757727000000e-001;
1.400000000000000e+001; 4.968580604000000e-002; 4.857792556000000e-001; 9.426348656000000e-002; 3.287352622000000e-001;-6.625920534000000e-002;-4.825527370000000e-001; 8.991359919000000e-002; 3.297982812000000e-001; 9.552581608000001e-002; 3.285998702000000e-001;-2.343997806000000e-001; 4.573767781000000e-001; 1.015705019000000e-001; 3.229218423000000e-001; 2.136555463000000e-001;-4.306972325000000e-001;-6.875697523000000e-002;-4.822481871000000e-001; 9.950754046000000e-002; 3.233128190000000e-001; 4.894288629000000e-002; 4.964467585000000e-001; 9.535787255000000e-002; 3.246232271000000e-001; 9.058611840000000e-002; 3.285423517000000e-001; 2.161930501000000e-001;-4.307803214000000e-001; 9.752316773000000e-002; 3.251827657000000e-001;-2.442881912000000e-001; 4.428918660000000e-001;
1.500000000000000e+001; 4.968769103000000e-002; 4.857337773000000e-001; 9.433765709000000e-002; 3.287016749000000e-001;-6.629758328000000e-002;-4.825298190000000e-001; 8.990395069000000e-002; 3.297817409000000e-001; 9.552165121000000e-002; 3.285996616000000e-001;-2.344041765000000e-001; 4.573852718000000e-001; 1.015278473000000e-001; 3.229095340000000e-001; 2.136677057000000e-001;-4.307380617000000e-001;-6.882241368000000e-002;-4.822106063000000e-001; 9.955681114999999e-002; 3.233299255000000e-001; 4.897047207000000e-002; 4.964781702000000e-001; 9.535167366000000e-002; 3.246217966000000e-001; 9.057505429000000e-002; 3.285096586000000e-001; 2.161800414000000e-001;-4.307804704000000e-001; 9.749985486000000e-002; 3.251857460000000e-001;-2.442498803000000e-001; 4.428835511000000e-001;
1.600000000000000e+001; 4.969720542000000e-002; 4.857041538000000e-001; 9.422647208000000e-002; 3.287396729000000e-001;-6.628492475000000e-002;-4.825103879000000e-001; 8.996246010000000e-002; 3.297666609000000e-001; 9.562961012000000e-002; 3.285194039000000e-001;-2.344054282000000e-001; 4.573720396000000e-001; 1.015447527000000e-001; 3.229165971000000e-001; 2.137066573000000e-001;-4.306904078000000e-001;-6.884871423000000e-002;-4.822038114000000e-001; 9.950834513000000e-002; 3.233422339000000e-001; 4.897370562000000e-002; 4.964302480000000e-001; 9.535362571000000e-002; 3.245898187000000e-001; 9.063073993000000e-002; 3.284714222000000e-001; 2.162238657000000e-001;-4.307774007000000e-001; 9.755098075000000e-002; 3.252035379000000e-001;-2.442673743000000e-001; 4.429017603000000e-001;
1.700000000000000e+001; 4.975157976000000e-002; 4.856657684000000e-001; 9.414362907000000e-002; 3.287631273000000e-001;-6.628908217000000e-002;-4.825055897000000e-001; 9.002654999000000e-002; 3.297712505000000e-001; 9.557082504000000e-002; 3.285553753000000e-001;-2.343759090000000e-001; 4.574202895000000e-001; 1.016115844000000e-001; 3.228864074000000e-001; 2.137693018000000e-001;-4.307124317000000e-001;-6.883003562999999e-002;-4.822024703000000e-001; 9.948731959000000e-002; 3.233233094000000e-001; 4.899580404000000e-002; 4.964076281000000e-001; 9.535834193000001e-002; 3.246340454000000e-001; 9.063646942000000e-002; 3.284750283000000e-001; 2.162287980000000e-001;-4.307695627000000e-001; 9.750527889000001e-002; 3.252421916000000e-001;-2.442440242000000e-001; 4.429251254000000e-001;
1.800000000000000e+001; 4.971169308000000e-002; 4.857272208000000e-001; 9.423702955000000e-002; 3.287687600000000e-001;-6.623128057000000e-002;-4.825004637000000e-001; 8.997198194000000e-002; 3.298323452000000e-001; 9.554637969000000e-002; 3.285829723000000e-001;-2.343823910000000e-001; 4.573851228000000e-001; 1.015659198000000e-001; 3.229071796000000e-001; 2.136850059000000e-001;-4.306857586000000e-001;-6.880091876000000e-002;-4.821721017000000e-001; 9.948341548000000e-002; 3.233215511000000e-001; 4.893996939000000e-002; 4.964224100000000e-001; 9.534816443999999e-002; 3.246264160000000e-001; 9.060776234000000e-002; 3.285015225000000e-001; 2.162387520000000e-001;-4.307750762000000e-001; 9.751944989000000e-002; 3.251754045000000e-001;-2.443072796000000e-001; 4.429058135000000e-001;
1.900000000000000e+001; 4.966899753000000e-002; 4.857637882000000e-001; 9.427277744000000e-002; 3.287052810000000e-001;-6.634271144999999e-002;-4.825248718000000e-001; 8.994316310000000e-002; 3.297766149000000e-001; 9.557294846000000e-002; 3.285769522000000e-001;-2.343610227000000e-001; 4.573858678000000e-001; 1.015214175000000e-001; 3.229415119000000e-001; 2.136584222000000e-001;-4.307254553000000e-001;-6.876865029000000e-002;-4.822099507000000e-001; 9.951365739000000e-002; 3.233278692000000e-001; 4.895216227000000e-002; 4.964058995000000e-001; 9.536131471000001e-002; 3.245899677000000e-001; 9.059612453000000e-002; 3.285256922000000e-001; 2.161948532000000e-001;-4.307897687000000e-001; 9.750562161000000e-002; 3.252058029000000e-001;-2.442279458000000e-001; 4.428971708000000e-001;
2.000000000000000e+001; 4.968936741000000e-002; 4.857333899000000e-001; 9.428599477000001e-002; 3.286804557000000e-001;-6.633414327999999e-002;-4.825164080000000e-001; 8.996185660000000e-002; 3.297703862000000e-001; 9.563860297000000e-002; 3.285383284000000e-001;-2.343850136000000e-001; 4.573858678000000e-001; 1.015112177000000e-001; 3.229053319000000e-001; 2.137560993000000e-001;-4.307297468000000e-001;-6.878808140999999e-002;-4.821947217000000e-001; 9.948793054000001e-002; 3.233491182000000e-001; 4.895766452000000e-002; 4.964304268000000e-001; 9.535861015000000e-002; 3.246230185000000e-001; 9.061450510999999e-002; 3.284645975000000e-001; 2.161823958000000e-001;-4.308115542000000e-001; 9.750426561000000e-002; 3.251540363000000e-001;-2.443045825000000e-001; 4.428772926000000e-001;
2.100000000000000e+001; 4.968620092000000e-002; 4.856690168000000e-001; 9.417682141000000e-002; 3.287419379000000e-001;-6.626384705000001e-002;-4.824852645000000e-001; 8.999983221000001e-002; 3.298237920000000e-001; 9.563514590000000e-002; 3.284803331000000e-001;-2.343958169000000e-001; 4.573560059000000e-001; 1.015731394000000e-001; 3.229162693000000e-001; 2.137266248000000e-001;-4.307155609000000e-001;-6.873884797000000e-002;-4.821724892000000e-001; 9.946745634000000e-002; 3.233203888000000e-001; 4.896090180000000e-002; 4.964434206000000e-001; 9.531413019000000e-002; 3.246289790000000e-001; 9.063304216000000e-002; 3.284776807000000e-001; 2.162097394000000e-001;-4.307573438000000e-001; 9.753622860000000e-002; 3.252067268000000e-001;-2.442816496000000e-001; 4.428975284000000e-001;
2.200000000000000e+001; 4.967648536000000e-002; 4.857468605000000e-001; 9.423837066000000e-002; 3.287145495000000e-001;-6.627941877000000e-002;-4.824771583000000e-001; 8.994004130000000e-002; 3.298197985000000e-001; 9.556208551000001e-002; 3.285784721000000e-001;-2.343794554000000e-001; 4.573734105000000e-001; 1.016308963000000e-001; 3.228697479000000e-001; 2.136216760000000e-001;-4.307312667000000e-001;-6.876307726000000e-002;-4.821943641000000e-001; 9.949102253000000e-002; 3.233483136000000e-001; 4.896447808000000e-002; 4.964241683000000e-001; 9.536273777000000e-002; 3.246310651000000e-001; 9.055808931999999e-002; 3.284609318000000e-001; 2.162229270000000e-001;-4.308063388000000e-001; 9.752989560000000e-002; 3.251614273000000e-001;-2.442800552000000e-001; 4.428884685000000e-001;
2.300000000000000e+001; 4.965753853000000e-002; 4.856964648000000e-001; 9.433048217999999e-002; 3.286893964000000e-001;-6.638371199000000e-002;-4.824898541000000e-001; 8.993114531000000e-002; 3.297329843000000e-001; 9.554725885000000e-002; 3.285650909000000e-001;-2.343887538000000e-001; 4.573444724000000e-001; 1.015624702000000e-001; 3.229300976000000e-001; 2.136823088000000e-001;-4.307205975000000e-001;-6.877045333000000e-002;-4.821865261000000e-001; 9.953124076000000e-002; 3.233017325000000e-001; 4.897049814000000e-002; 4.964795113000000e-001; 9.533791244000001e-002; 3.246221542000000e-001; 9.056600183000001e-002; 3.284875751000000e-001; 2.161674947000000e-001;-4.307649732000000e-001; 9.753576666000000e-002; 3.252277970000000e-001;-2.442750633000000e-001; 4.429107308000000e-001;
2.400000000000000e+001; 4.971088469000000e-002; 4.857107103000000e-001; 9.420759976000000e-002; 3.287803233000000e-001;-6.630405784000000e-002;-4.824790955000000e-001; 8.996950835000001e-002; 3.297984302000000e-001; 9.559018910000000e-002; 3.285116851000000e-001;-2.343832701000000e-001; 4.573881030000000e-001; 1.015418619000000e-001; 3.229320347000000e-001; 2.137388885000000e-001;-4.307225049000000e-001;-6.876558810000000e-002;-4.821640253000000e-001; 9.952287376000001e-002; 3.233323395000000e-001; 4.893315956000000e-002; 4.964346290000000e-001; 9.534999728000000e-002; 3.246376216000000e-001; 9.061424434000000e-002; 3.284954429000000e-001; 2.162253708000000e-001;-4.307724833000000e-001; 9.754107893000000e-002; 3.251915276000000e-001;-2.442990988000000e-001; 4.429004192000000e-001;
2.500000000000000e+001; 4.966565967000000e-002; 4.857229888000000e-001; 9.414374828000000e-002; 3.287716210000000e-001;-6.627928466000001e-002;-4.825170934000000e-001; 8.998949081000000e-002; 3.297649026000000e-001; 9.557283670000000e-002; 3.285486400000000e-001;-2.343770713000000e-001; 4.573734999000000e-001; 1.015661880000000e-001; 3.228973746000000e-001; 2.137504071000000e-001;-4.307039976000000e-001;-6.877941638000000e-002;-4.821488857000000e-001; 9.946870804000001e-002; 3.233593404000000e-001; 4.894514382000000e-002; 4.964213371000000e-001; 9.537211061000001e-002; 3.246062696000000e-001; 9.061189741000000e-002; 3.284867108000000e-001; 2.162316442000000e-001;-4.307409823000000e-001; 9.747862816000000e-002; 3.251976967000000e-001;-2.442702353000000e-001; 4.429031909000000e-001;
2.600000000000000e+001; 4.966405779000000e-002; 4.857621789000000e-001; 9.423805773000001e-002; 3.287127912000000e-001;-6.633454561000000e-002;-4.824832976000000e-001; 8.992786705000000e-002; 3.297750056000000e-001; 9.553617238999999e-002; 3.286059201000000e-001;-2.343867421000000e-001; 4.573605061000000e-001; 1.015857235000000e-001; 3.229099214000000e-001; 2.136786729000000e-001;-4.307272136000000e-001;-6.874559075000000e-002;-4.822155535000000e-001; 9.951788932000000e-002; 3.233276904000000e-001; 4.899079353000000e-002; 4.964302778000000e-001; 9.534823895000000e-002; 3.246145248000000e-001; 9.056636691000000e-002; 3.285441101000000e-001; 2.162003666000000e-001;-4.307744503000000e-001; 9.752344340000001e-002; 3.251791596000000e-001;-2.442856282000000e-001; 4.428952932000000e-001;
2.700000000000000e+001; 4.968117923000000e-002; 4.856814742000000e-001; 9.432180971000000e-002; 3.286981881000000e-001;-6.634914875000000e-002;-4.824809432000000e-001; 8.993389457000001e-002; 3.297745287000000e-001; 9.557648002999999e-002; 3.285316229000000e-001;-2.343517393000000e-001; 4.573521316000000e-001; 1.015027240000000e-001; 3.229258657000000e-001; 2.136267126000000e-001;-4.307187200000000e-001;-6.878145784000000e-002;-4.821795523000000e-001; 9.954224527000000e-002; 3.233261406000000e-001; 4.894206673000000e-002; 4.964371622000000e-001; 9.530988336000000e-002; 3.246136010000000e-001; 9.059907496000000e-002; 3.284721076000000e-001; 2.161210477000000e-001;-4.307862520000000e-001; 9.748879075000000e-002; 3.251965344000000e-001;-2.442724109000000e-001; 4.428889155000000e-001;
2.800000000000000e+001; 4.970205575000000e-002; 4.857524335000000e-001; 9.427154809000000e-002; 3.286786973000000e-001;-6.631909311000001e-002;-4.825197160000000e-001; 8.995646238000001e-002; 3.297794163000000e-001; 9.565122426000000e-002; 3.285398483000000e-001;-2.343751490000000e-001; 4.573769569000000e-001; 1.015194952000000e-001; 3.229184151000000e-001; 2.136865854000000e-001;-4.307295382000000e-001;-6.883788854000000e-002;-4.821891189000000e-001; 9.950208664000000e-002; 3.233279586000000e-001; 4.899019748000000e-002; 4.964765012000000e-001; 9.532172233000000e-002; 3.246343732000000e-001; 9.064383060000000e-002; 3.284817636000000e-001; 2.161931992000000e-001;-4.307276011000000e-001; 9.747474640999999e-002; 3.252199888000000e-001;-2.442817241000000e-001; 4.428977072000000e-001;
2.900000000000000e+001; 4.969493300000000e-002; 4.856936634000000e-001; 9.417650849000001e-002; 3.287327588000000e-001;-6.627805531000000e-002;-4.825510085000000e-001; 9.002480656000000e-002; 3.297906220000000e-001; 9.558410197000000e-002; 3.285987973000000e-001;-2.343695164000000e-001; 4.573557079000000e-001; 1.015826687000000e-001; 3.228706121000000e-001; 2.137482166000000e-001;-4.307050109000000e-001;-6.875288486000000e-002;-4.821952283000000e-001; 9.947944432000000e-002; 3.233217597000000e-001; 4.895735532000000e-002; 4.964315593000000e-001; 9.533467889000000e-002; 3.245988786000000e-001; 9.058502316000000e-002; 3.284724355000000e-001; 2.162331045000000e-001;-4.307524562000000e-001; 9.750093520000000e-002; 3.251892626000000e-001;-2.442614585000000e-001; 4.428898692000000e-001;
3.000000000000000e+001; 4.967647791000000e-002; 4.857321680000000e-001; 9.427398443000000e-002; 3.287047744000000e-001;-6.629055738000000e-002;-4.825362265000000e-001; 8.990450203000000e-002; 3.297971785000000e-001; 9.543146193000000e-002; 3.285883367000000e-001;-2.343513668000000e-001; 4.574126601000000e-001; 1.016314253000000e-001; 3.229116797000000e-001; 2.136799991000000e-001;-4.307620823000000e-001;-6.874105334000000e-002;-4.821911156000000e-001; 9.952211380000001e-002; 3.233235180000000e-001; 4.895595461000000e-002; 4.964480996000000e-001; 9.534983337000000e-002; 3.246129453000000e-001; 9.055536240000001e-002; 3.285354376000000e-001; 2.161665261000000e-001;-4.307795167000000e-001; 9.755404294000000e-002; 3.251969218000000e-001;-2.442655116000000e-001; 4.429315925000000e-001;
3.100000000000000e+001; 4.969793558000000e-002; 4.857456088000000e-001; 9.429591894000000e-002; 3.287187219000000e-001;-6.634392589000000e-002;-4.825164974000000e-001; 8.992495388000001e-002; 3.298080862000000e-001; 9.552847594000000e-002; 3.285785913000000e-001;-2.343564779000000e-001; 4.574289620000000e-001; 1.015245169000000e-001; 3.229410350000000e-001; 2.136881649000000e-001;-4.307533503000000e-001;-6.876727194000000e-002;-4.822348356000000e-001; 9.951706231000000e-002; 3.232962787000000e-001; 4.892234877000000e-002; 4.964213669000000e-001; 9.532173723000000e-002; 3.246333897000000e-001; 9.055031836000001e-002; 3.285444081000000e-001; 2.161752880000000e-001;-4.307902455000000e-001; 9.753813594999999e-002; 3.251973987000000e-001;-2.442750782000000e-001; 4.429066777000000e-001;
3.200000000000000e+001; 4.972033203000000e-002; 4.857261777000000e-001; 9.417841583000000e-002; 3.287906647000000e-001;-6.637982279000000e-002;-4.824918807000000e-001; 9.002299607000000e-002; 3.297964334000000e-001; 9.563609213000000e-002; 3.285334706000000e-001;-2.343726903000000e-001; 4.573757350000000e-001; 1.014663279000000e-001; 3.229047358000000e-001; 2.137447298000000e-001;-4.307608008000000e-001;-6.882243603000000e-002;-4.821716547000000e-001; 9.943259507000000e-002; 3.233354390000000e-001; 4.892910644000000e-002; 4.963948727000000e-001; 9.534164518000000e-002; 3.245955408000000e-001; 9.067724645000000e-002; 3.284759820000000e-001; 2.162019610000000e-001;-4.307467937000000e-001; 9.749446808999999e-002; 3.251936436000000e-001;-2.442559600000000e-001; 4.429453909000000e-001;
3.300000000000000e+001; 4.969803244000000e-002; 4.857346117000000e-001; 9.414844960000000e-002; 3.287263513000000e-001;-6.639347225000000e-002;-4.824896157000000e-001; 9.001889080000000e-002; 3.297858238000000e-001; 9.561180323000000e-002; 3.286065161000000e-001;-2.344098389000000e-001; 4.573537111000000e-001; 1.015210897000000e-001; 3.228946030000000e-001; 2.137144655000000e-001;-4.306970835000000e-001;-6.875447184000000e-002;-4.822572470000000e-001; 9.944766760000000e-002; 3.233270049000000e-001; 4.896184057000000e-002; 4.964562356000000e-001; 9.539565444000001e-002; 3.246074915000000e-001; 9.064445644999999e-002; 3.285164833000000e-001; 2.162547261000000e-001;-4.307718873000000e-001; 9.753418714000001e-002; 3.251916766000000e-001;-2.442352921000000e-001; 4.429240823000000e-001;
3.400000000000000e+001; 4.967106879000000e-002; 4.857228100000000e-001; 9.430787711999999e-002; 3.286923766000000e-001;-6.629127264000000e-002;-4.825169742000000e-001; 8.990009874000000e-002; 3.297909200000000e-001; 9.551584721000000e-002; 3.286079466000000e-001;-2.343834639000000e-001; 4.573867917000000e-001; 1.015688926000000e-001; 3.229198754000000e-001; 2.136712372000000e-001;-4.307253957000000e-001;-6.875380129000000e-002;-4.822074175000000e-001; 9.950804710000000e-002; 3.232935667000000e-001; 4.899118096000000e-002; 4.964084625000000e-001; 9.530344605000000e-002; 3.245891333000000e-001; 9.057876468000001e-002; 3.284907639000000e-001; 2.161480933000000e-001;-4.308443367000000e-001; 9.751674533000000e-002; 3.251804113000000e-001;-2.442566007000000e-001; 4.428896010000000e-001;
