#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 5.732275918000000e-002; 4.828216434000000e-001; 2.391068488000000e-001; 2.429869920000000e-001;-5.597941950000000e-002;-4.865914583000000e-001; 2.345843762000000e-001; 2.469141036000000e-001; 2.411772907000000e-001; 2.411517948000000e-001;-2.293269932000000e-001; 4.536974728000000e-001; 2.442882210000000e-001; 2.339547724000000e-001; 2.217072546000000e-001;-4.329515994000000e-001;-5.916180834000000e-002;-4.878679812000000e-001; 2.420667410000000e-001; 2.360485047000000e-001; 5.705309659000000e-002; 4.920468330000000e-001; 2.377664596000000e-001; 2.401465029000000e-001; 2.366294116000000e-001; 2.434774488000000e-001; 2.223723978000000e-001;-4.351100624000000e-001; 2.417457402000000e-001; 2.378882915000000e-001;-2.416607291000000e-001; 4.391974807000000e-001;
1.200000000000000e+001; 5.730327219000000e-002; 4.828805029000000e-001; 2.390040606000000e-001; 2.430965900000000e-001;-5.587982759000000e-002;-4.866057336000000e-001; 2.346398681000000e-001; 2.468929291000000e-001; 2.411572188000000e-001; 2.411913574000000e-001;-2.293196470000000e-001; 4.537197351000000e-001; 2.443471551000000e-001; 2.339425385000000e-001; 2.217241824000000e-001;-4.329829514000000e-001;-5.918591097000000e-002;-4.878672361000000e-001; 2.420058548000000e-001; 2.360903770000000e-001; 5.705402046000000e-002; 4.920239151000000e-001; 2.377885431000000e-001; 2.401652783000000e-001; 2.365991622000000e-001; 2.435023785000000e-001; 2.224556804000000e-001;-4.350123107000000e-001; 2.417200357000000e-001; 2.379006594000000e-001;-2.416400462000000e-001; 4.392524958000000e-001;
1.300000000000000e+001; 5.732266977000000e-002; 4.828858972000000e-001; 2.390599996000000e-001; 2.430302948000000e-001;-5.597492307000000e-002;-4.866050482000000e-001; 2.345495820000000e-001; 2.469377965000000e-001; 2.411276847000000e-001; 2.412066609000000e-001;-2.293338925000000e-001; 4.536524117000000e-001; 2.443444729000000e-001; 2.338760495000000e-001; 2.216430604000000e-001;-4.330114722000000e-001;-5.916469544000000e-002;-4.878736436000000e-001; 2.420075685000000e-001; 2.360806465000000e-001; 5.708097667000000e-002; 4.919748902000000e-001; 2.377983630000000e-001; 2.401665449000000e-001; 2.365906686000000e-001; 2.435709983000000e-001; 2.223970443000000e-001;-4.350304306000000e-001; 2.417430133000000e-001; 2.378553748000000e-001;-2.416988164000000e-001; 4.392402768000000e-001;
1.400000000000000e+001; 5.732012540000000e-002; 4.828649163000000e-001; 2.391049713000000e-001; 2.429876477000000e-001;-5.598838627000000e-002;-4.866307378000000e-001; 2.346059084000000e-001; 2.468775362000000e-001; 2.411369383000000e-001; 2.412581742000000e-001;-2.293316126000000e-001; 4.537064731000000e-001; 2.443377823000000e-001; 2.339897752000000e-001; 2.216583788000000e-001;-4.330168962000000e-001;-5.914526433000000e-002;-4.878557920000000e-001; 2.420724928000000e-001; 2.360889018000000e-001; 5.704532936000000e-002; 4.920256436000000e-001; 2.377648950000000e-001; 2.401608229000000e-001; 2.365885526000000e-001; 2.435220033000000e-001; 2.223488986000000e-001;-4.350435138000000e-001; 2.417608351000000e-001; 2.378782481000000e-001;-2.416668087000000e-001; 4.392063320000000e-001;
1.500000000000000e+001; 5.739030242000000e-002; 4.828630388000000e-001; 2.390784323000000e-001; 2.429608554000000e-001;-5.599081144000000e-002;-4.866226614000000e-001; 2.346177697000000e-001; 2.469391674000000e-001; 2.412050962000000e-001; 2.411427200000000e-001;-2.293403447000000e-001; 4.536977410000000e-001; 2.442998439000000e-001; 2.339565754000000e-001; 2.217414230000000e-001;-4.329707026000000e-001;-5.922262743000000e-002;-4.878826737000000e-001; 2.420523316000000e-001; 2.360682786000000e-001; 5.706668645000000e-002; 4.920254350000000e-001; 2.377267480000000e-001; 2.401958108000000e-001; 2.366519719000000e-001; 2.434759140000000e-001; 2.224168926000000e-001;-4.350647628000000e-001; 2.417574376000000e-001; 2.379097492000000e-001;-2.416768223000000e-001; 4.392426312000000e-001;
1.600000000000000e+001; 5.733191967000000e-002; 4.828335047000000e-001; 2.390139997000000e-001; 2.430230528000000e-001;-5.595122278000000e-002;-4.866197109000000e-001; 2.345762700000000e-001; 2.469031215000000e-001; 2.411523163000000e-001; 2.411988527000000e-001;-2.293349653000000e-001; 4.537120759000000e-001; 2.443376184000000e-001; 2.339488566000000e-001; 2.217458934000000e-001;-4.329563975000000e-001;-5.915535986000000e-002;-4.878849983000000e-001; 2.420366406000000e-001; 2.361207455000000e-001; 5.705438554000000e-002; 4.920088649000000e-001; 2.377648056000000e-001; 2.401753366000000e-001; 2.366281003000000e-001; 2.435123771000000e-001; 2.224487066000000e-001;-4.350403547000000e-001; 2.417548001000000e-001; 2.378634661000000e-001;-2.416869700000000e-001; 4.392105639000000e-001;
1.700000000000000e+001; 5.733665079000000e-002; 4.829218686000000e-001; 2.390852273000000e-001; 2.429723442000000e-001;-5.594546348000000e-002;-4.866114855000000e-001; 2.345679700000000e-001; 2.468870580000000e-001; 2.411240339000000e-001; 2.412624508000000e-001;-2.293128818000000e-001; 4.536939263000000e-001; 2.443073094000000e-001; 2.338897288000000e-001; 2.216895968000000e-001;-4.329834878000000e-001;-5.913711339000000e-002;-4.878706932000000e-001; 2.420139760000000e-001; 2.360827476000000e-001; 5.700075999000000e-002; 4.919811189000000e-001; 2.377603948000000e-001; 2.401498556000000e-001; 2.366049886000000e-001; 2.435555011000000e-001; 2.224018872000000e-001;-4.350626767000000e-001; 2.417370677000000e-001; 2.379007638000000e-001;-2.416525334000000e-001; 4.392556548000000e-001;
1.800000000000000e+001; 5.733191594000000e-002; 4.828444719000000e-001; 2.391510010000000e-001; 2.429566383000000e-001;-5.601109192000000e-002;-4.866102338000000e-001; 2.346169800000000e-001; 2.468959987000000e-001; 2.410935313000000e-001; 2.412290126000000e-001;-2.293237895000000e-001; 4.536509812000000e-001; 2.443427593000000e-001; 2.339327782000000e-001; 2.216595411000000e-001;-4.329619706000000e-001;-5.915135890000000e-002;-4.879003167000000e-001; 2.420247793000000e-001; 2.360283732000000e-001; 5.707384646000000e-002; 4.919984341000000e-001; 2.377738655000000e-001; 2.401191443000000e-001; 2.365682721000000e-001; 2.435344160000000e-001; 2.223251313000000e-001;-4.350457788000000e-001; 2.417393029000000e-001; 2.378864437000000e-001;-2.416189909000000e-001; 4.391951263000000e-001;
1.900000000000000e+001; 5.734677613000000e-002; 4.829002023000000e-001; 2.390464097000000e-001; 2.430109233000000e-001;-5.596861243000000e-002;-4.865874052000000e-001; 2.346327752000000e-001; 2.469110638000000e-001; 2.411815524000000e-001; 2.411797196000000e-001;-2.293360233000000e-001; 4.536960423000000e-001; 2.442866117000000e-001; 2.340247035000000e-001; 2.217391580000000e-001;-4.329620600000000e-001;-5.916735902000000e-002;-4.878797829000000e-001; 2.420216352000000e-001; 2.360639870000000e-001; 5.703277886000000e-002; 4.920056760000000e-001; 2.377615571000000e-001; 2.401566803000000e-001; 2.366193235000000e-001; 2.434890270000000e-001; 2.223980576000000e-001;-4.350633323000000e-001; 2.417295277000000e-001; 2.379142940000000e-001;-2.416498363000000e-001; 4.392410219000000e-001;
2.000000000000000e+001; 5.736427009000000e-002; 4.828732610000000e-001; 2.390240282000000e-001; 2.430752367000000e-001;-5.593841523000000e-002;-4.866268039000000e-001; 2.345807850000000e-001; 2.468775511000000e-001; 2.411465794000000e-001; 2.411921322000000e-001;-2.293523401000000e-001; 4.537173510000000e-001; 2.442966998000000e-001; 2.339735031000000e-001; 2.217928171000000e-001;-4.329744577000000e-001;-5.918705463000000e-002;-4.878718555000000e-001; 2.420196235000000e-001; 2.360863090000000e-001; 5.704022199000000e-002; 4.920530021000000e-001; 2.377509773000000e-001; 2.401586026000000e-001; 2.366499156000000e-001; 2.434938550000000e-001; 2.224057764000000e-001;-4.350150526000000e-001; 2.417317182000000e-001; 2.379011661000000e-001;-2.416348457000000e-001; 4.392243028000000e-001;
2.100000000000000e+001; 5.738519505000000e-002; 4.828625321000000e-001; 2.390937656000000e-001; 2.429527938000000e-001;-5.593491346000000e-002;-4.866160750000000e-001; 2.345192283000000e-001; 2.468854785000000e-001; 2.411414236000000e-001; 2.412482798000000e-001;-2.293397635000000e-001; 4.536707997000000e-001; 2.443322986000000e-001; 2.339172065000000e-001; 2.216640562000000e-001;-4.330060184000000e-001;-5.916458741000000e-002;-4.878711104000000e-001; 2.420587987000000e-001; 2.360430509000000e-001; 5.705263466000000e-002; 4.920365810000000e-001; 2.377493382000000e-001; 2.401673347000000e-001; 2.366083711000000e-001; 2.434928268000000e-001; 2.223942727000000e-001;-4.350540638000000e-001; 2.417612970000000e-001; 2.378901541000000e-001;-2.416643202000000e-001; 4.392099082000000e-001;
2.200000000000000e+001; 5.731556937000000e-002; 4.828813970000000e-001; 2.391110063000000e-001; 2.429920286000000e-001;-5.595132709000000e-002;-4.866535366000000e-001; 2.345367074000000e-001; 2.469231188000000e-001; 2.411364168000000e-001; 2.412512749000000e-001;-2.293480337000000e-001; 4.537063241000000e-001; 2.443289757000000e-001; 2.339586467000000e-001; 2.216811776000000e-001;-4.329551458000000e-001;-5.916052312000000e-002;-4.879515469000000e-001; 2.420669347000000e-001; 2.360531539000000e-001; 5.704202130000000e-002; 4.920567274000000e-001; 2.377167940000000e-001; 2.401858419000000e-001; 2.365986258000000e-001; 2.435602546000000e-001; 2.223885059000000e-001;-4.350788295000000e-001; 2.417523116000000e-001; 2.378562689000000e-001;-2.416355908000000e-001; 4.392220378000000e-001;
2.300000000000000e+001; 5.737011135000000e-002; 4.828099608000000e-001; 2.390723825000000e-001; 2.430115640000000e-001;-5.602367967000000e-002;-4.865853488000000e-001; 2.346415967000000e-001; 2.468493134000000e-001; 2.411692441000000e-001; 2.411853671000000e-001;-2.293356657000000e-001; 4.536882043000000e-001; 2.443464100000000e-001; 2.339740992000000e-001; 2.217885405000000e-001;-4.330036342000000e-001;-5.921800807000000e-002;-4.878335297000000e-001; 2.420286685000000e-001; 2.360472083000000e-001; 5.703041703000000e-002; 4.920093715000000e-001; 2.377563417000000e-001; 2.401864827000000e-001; 2.366237491000000e-001; 2.434490025000000e-001; 2.223541141000000e-001;-4.350360036000000e-001; 2.417580336000000e-001; 2.379048914000000e-001;-2.416674346000000e-001; 4.392136931000000e-001;
2.400000000000000e+001; 5.729877576000000e-002; 4.828952253000000e-001; 2.390104234000000e-001; 2.430924028000000e-001;-5.597484484000000e-002;-4.866165519000000e-001; 2.346515954000000e-001; 2.468847483000000e-001; 2.411334068000000e-001; 2.412245423000000e-001;-2.293298244000000e-001; 4.537194669000000e-001; 2.443978637000000e-001; 2.339080870000000e-001; 2.217839360000000e-001;-4.329867661000000e-001;-5.915042385000000e-002;-4.878681898000000e-001; 2.420238256000000e-001; 2.361123711000000e-001; 5.707951635000000e-002; 4.920092523000000e-001; 2.377365232000000e-001; 2.401328087000000e-001; 2.366036028000000e-001; 2.435091287000000e-001; 2.224561721000000e-001;-4.350244701000000e-001; 2.417383939000000e-001; 2.378908396000000e-001;-2.417014390000000e-001; 4.391861260000000e-001;
2.500000000000000e+001; 5.729711801000000e-002; 4.829260707000000e-001; 2.391136289000000e-001; 2.430280298000000e-001;-5.594187975000000e-002;-4.865877330000000e-001; 2.345810980000000e-001; 2.469114363000000e-001; 2.410799563000000e-001; 2.413181067000000e-001;-2.293553948000000e-001; 4.537059367000000e-001; 2.443609685000000e-001; 2.339289188000000e-001; 2.216413915000000e-001;-4.330116212000000e-001;-5.915585533000000e-002;-4.878985882000000e-001; 2.420214266000000e-001; 2.360761017000000e-001; 5.704185367000000e-002; 4.920407236000000e-001; 2.377441823000000e-001; 2.401499599000000e-001; 2.365972251000000e-001; 2.435846180000000e-001; 2.224439085000000e-001;-4.350439012000000e-001; 2.417238951000000e-001; 2.378581464000000e-001;-2.417159379000000e-001; 4.391966164000000e-001;
2.600000000000000e+001; 5.735310540000000e-002; 4.828918576000000e-001; 2.391073555000000e-001; 2.429995388000000e-001;-5.599864572000000e-002;-4.865799844000000e-001; 2.345499694000000e-001; 2.469422519000000e-001; 2.411124706000000e-001; 2.412219346000000e-001;-2.293054312000000e-001; 4.537093043000000e-001; 2.442758083000000e-001; 2.339406461000000e-001; 2.216873765000000e-001;-4.330207705000000e-001;-5.916384235000000e-002;-4.878772497000000e-001; 2.420511693000000e-001; 2.360599190000000e-001; 5.704531819000000e-002; 4.919726253000000e-001; 2.377829701000000e-001; 2.401427478000000e-001; 2.365635782000000e-001; 2.435119748000000e-001; 2.223943770000000e-001;-4.350680113000000e-001; 2.417320758000000e-001; 2.378992289000000e-001;-2.416950315000000e-001; 4.392124712000000e-001;
2.700000000000000e+001; 5.732140318000000e-002; 4.828774631000000e-001; 2.391023934000000e-001; 2.429915071000000e-001;-5.598944426000000e-002;-4.865800440000000e-001; 2.346018851000000e-001; 2.468911558000000e-001; 2.412302345000000e-001; 2.411446422000000e-001;-2.293325514000000e-001; 4.537183940000000e-001; 2.443237901000000e-001; 2.340044677000000e-001; 2.217316031000000e-001;-4.329677522000000e-001;-5.917928368000000e-002;-4.878673255000000e-001; 2.420385033000000e-001; 2.360931933000000e-001; 5.703812093000000e-002; 4.920237660000000e-001; 2.377365232000000e-001; 2.401349992000000e-001; 2.366369963000000e-001; 2.434703559000000e-001; 2.223978788000000e-001;-4.350632727000000e-001; 2.417325377000000e-001; 2.379281074000000e-001;-2.416560650000000e-001; 4.391564429000000e-001;
2.800000000000000e+001; 5.731061101000000e-002; 4.828906059000000e-001; 2.390243560000000e-001; 2.430940717000000e-001;-5.593509972000000e-002;-4.866485000000000e-001; 2.345444560000000e-001; 2.468935400000000e-001; 2.412133217000000e-001; 2.411835492000000e-001;-2.293435484000000e-001; 4.537005424000000e-001; 2.443306446000000e-001; 2.339570373000000e-001; 2.217582017000000e-001;-4.329219759000000e-001;-5.916096643000000e-002;-4.879084229000000e-001; 2.420091033000000e-001; 2.360973060000000e-001; 5.706280470000000e-002; 4.920088351000000e-001; 2.377442122000000e-001; 2.401679009000000e-001; 2.366217524000000e-001; 2.435267121000000e-001; 2.224261314000000e-001;-4.349931777000000e-001; 2.417297065000000e-001; 2.379016727000000e-001;-2.416673154000000e-001; 4.391498566000000e-001;
2.900000000000000e+001; 5.730390176000000e-002; 4.829197824000000e-001; 2.391180843000000e-001; 2.429946959000000e-001;-5.591638759000000e-002;-4.866186678000000e-001; 2.344734967000000e-001; 2.469335943000000e-001; 2.410943061000000e-001; 2.412867993000000e-001;-2.293235213000000e-001; 4.536514580000000e-001; 2.443467677000000e-001; 2.339463681000000e-001; 2.216135263000000e-001;-4.329891503000000e-001;-5.912001431000000e-002;-4.878845215000000e-001; 2.420398444000000e-001; 2.360205799000000e-001; 5.705760419000000e-002; 4.920139015000000e-001; 2.377164215000000e-001; 2.401591837000000e-001; 2.365786880000000e-001; 2.435434461000000e-001; 2.224004269000000e-001;-4.350455701000000e-001; 2.417399138000000e-001; 2.378525734000000e-001;-2.416341752000000e-001; 4.391731918000000e-001;
3.000000000000000e+001; 5.736732483000000e-002; 4.828405976000000e-001; 2.391344458000000e-001; 2.429729700000000e-001;-5.594120920000000e-002;-4.866150916000000e-001; 2.345842868000000e-001; 2.469163090000000e-001; 2.411329448000000e-001; 2.412621081000000e-001;-2.293464690000000e-001; 4.536893368000000e-001; 2.443640828000000e-001; 2.339355052000000e-001; 2.216988802000000e-001;-4.329552054000000e-001;-5.918300524000000e-002;-4.878714383000000e-001; 2.420460284000000e-001; 2.360235900000000e-001; 5.705073476000000e-002; 4.920442700000000e-001; 2.377764881000000e-001; 2.401510924000000e-001; 2.365772724000000e-001; 2.435259223000000e-001; 2.223190665000000e-001;-4.350454509000000e-001; 2.417250425000000e-001; 2.379060239000000e-001;-2.416647226000000e-001; 4.391987026000000e-001;
3.100000000000000e+001; 5.731220543000000e-002; 4.828806520000000e-001; 2.390664220000000e-001; 2.430465221000000e-001;-5.601927638000000e-002;-4.866051972000000e-001; 2.346101403000000e-001; 2.468948811000000e-001; 2.411983013000000e-001; 2.412025332000000e-001;-2.293052077000000e-001; 4.537088573000000e-001; 2.443227619000000e-001; 2.339344919000000e-001; 2.217741758000000e-001;-4.329615831000000e-001;-5.920953304000000e-002;-4.878768623000000e-001; 2.420292497000000e-001; 2.360473573000000e-001; 5.707088113000000e-002; 4.919978380000000e-001; 2.377293557000000e-001; 2.401679307000000e-001; 2.366576493000000e-001; 2.434630394000000e-001; 2.223956138000000e-001;-4.350247383000000e-001; 2.417540848000000e-001; 2.378755808000000e-001;-2.416633666000000e-001; 4.392146766000000e-001;
3.200000000000000e+001; 5.736863241000000e-002; 4.829176366000000e-001; 2.390372008000000e-001; 2.430681586000000e-001;-5.593723059000000e-002;-4.866120517000000e-001; 2.346178740000000e-001; 2.469242960000000e-001; 2.411546558000000e-001; 2.412272692000000e-001;-2.293101400000000e-001; 4.537275434000000e-001; 2.443789840000000e-001; 2.339469343000000e-001; 2.217527181000000e-001;-4.329584539000000e-001;-5.915281549000000e-002;-4.879044294000000e-001; 2.419500649000000e-001; 2.361094058000000e-001; 5.705076829000000e-002; 4.920254648000000e-001; 2.377589494000000e-001; 2.401278913000000e-001; 2.366286516000000e-001; 2.435457706000000e-001; 2.224312425000000e-001;-4.350315332000000e-001; 2.417378873000000e-001; 2.378516346000000e-001;-2.416254282000000e-001; 4.392143786000000e-001;
3.300000000000000e+001; 5.734275654000000e-002; 4.828756750000000e-001; 2.390541881000000e-001; 2.430391163000000e-001;-5.595425144000000e-002;-4.865768552000000e-001; 2.345357537000000e-001; 2.469457686000000e-001; 2.411351651000000e-001; 2.412339300000000e-001;-2.293361723000000e-001; 4.537055194000000e-001; 2.443519086000000e-001; 2.339285463000000e-001; 2.216847390000000e-001;-4.329689741000000e-001;-5.913712829000000e-002;-4.878610075000000e-001; 2.420471311000000e-001; 2.360776514000000e-001; 5.704013631000000e-002; 4.920133650000000e-001; 2.377230227000000e-001; 2.401946634000000e-001; 2.366287261000000e-001; 2.435031831000000e-001; 2.223931551000000e-001;-4.350593686000000e-001; 2.417623550000000e-001; 2.378690541000000e-001;-2.416700721000000e-001; 4.391976297000000e-001;
3.400000000000000e+001; 5.732036754000000e-002; 4.828854203000000e-001; 2.391504347000000e-001; 2.429637611000000e-001;-5.601028726000000e-002;-4.865914285000000e-001; 2.345742583000000e-001; 2.469535917000000e-001; 2.411185503000000e-001; 2.412086874000000e-001;-2.293020189000000e-001; 4.536985159000000e-001; 2.443202436000000e-001; 2.339396477000000e-001; 2.216994762000000e-001;-4.329841435000000e-001;-5.912146345000000e-002;-4.878986776000000e-001; 2.420557737000000e-001; 2.360616177000000e-001; 5.703654140000000e-002; 4.920087457000000e-001; 2.377397865000000e-001; 2.401784360000000e-001; 2.365839183000000e-001; 2.435616255000000e-001; 2.223191261000000e-001;-4.350650907000000e-001; 2.417455465000000e-001; 2.378495038000000e-001;-2.416592538000000e-001; 4.392284453000000e-001;
