#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 5.643690005000000e-002; 4.855237603000000e-001;-9.316644818000000e-002; 3.299581110000000e-001;-3.210293129000000e-002;-4.892783165000000e-001;-9.912953526000000e-002; 3.281410635000000e-001;-9.037624300000000e-002; 3.310977221000000e-001;-2.291303128000000e-001; 4.621312320000000e-001;-8.234693110000001e-002; 3.307646513000000e-001; 2.436145395000000e-001;-4.146152735000000e-001;-3.635530919000000e-002;-4.879093170000000e-001;-8.564325422000001e-002; 3.293350637000000e-001; 5.679816008000000e-002; 4.918080568000000e-001;-9.148757160000000e-002; 3.278229237000000e-001;-9.463910013000000e-002; 3.284292519000000e-001; 2.434146404000000e-001;-4.149490595000000e-001;-8.743964881000001e-002; 3.303089738000000e-001;-2.408710569000000e-001; 4.464779198000000e-001;
1.200000000000000e+001; 5.643491820000000e-002; 4.854753315000000e-001;-9.311809391000001e-002; 3.300010562000000e-001;-3.210292757000000e-002;-4.893056750000000e-001;-9.908689559000000e-002; 3.280736804000000e-001;-9.041117132000000e-002; 3.310036659000000e-001;-2.291593254000000e-001; 4.621531963000000e-001;-8.239322155999999e-002; 3.307445049000000e-001; 2.435868979000000e-001;-4.146194756000000e-001;-3.633723408000000e-002;-4.878875613000000e-001;-8.560191095000000e-002; 3.293563426000000e-001; 5.676677451000000e-002; 4.918140173000000e-001;-9.147384762999999e-002; 3.278039992000000e-001;-9.462086856000000e-002; 3.283769488000000e-001; 2.433911264000000e-001;-4.150040150000000e-001;-8.746374397999999e-002; 3.303353786000000e-001;-2.408668548000000e-001; 4.464384913000000e-001;
1.300000000000000e+001; 5.638018623000000e-002; 4.855150580000000e-001;-9.312641620999999e-002; 3.300038576000000e-001;-3.206531331000000e-002;-4.893046618000000e-001;-9.907673299000000e-002; 3.281588256000000e-001;-9.033247828000000e-002; 3.310602903000000e-001;-2.291913182000000e-001; 4.621680379000000e-001;-8.243761212000000e-002; 3.307365477000000e-001; 2.436358184000000e-001;-4.145982265000000e-001;-3.638575971000000e-002;-4.878883064000000e-001;-8.558994532000000e-002; 3.293341994000000e-001; 5.679508671000000e-002; 4.918192029000000e-001;-9.145556390000000e-002; 3.278290927000000e-001;-9.458436817000000e-002; 3.284033239000000e-001; 2.434054464000000e-001;-4.150277674000000e-001;-8.748099953000001e-002; 3.303070664000000e-001;-2.408655286000000e-001; 4.464720786000000e-001;
1.400000000000000e+001; 5.642735958000000e-002; 4.855031073000000e-001;-9.319379181000000e-002; 3.299889863000000e-001;-3.210437298000000e-002;-4.892503023000000e-001;-9.907279909000000e-002; 3.281612098000000e-001;-9.029519558000000e-002; 3.310769796000000e-001;-2.291894406000000e-001; 4.621446133000000e-001;-8.242895454000000e-002; 3.307454884000000e-001; 2.437005639000000e-001;-4.145797789000000e-001;-3.638685867000000e-002;-4.878798425000000e-001;-8.565501869000000e-002; 3.293180168000000e-001; 5.677309632000000e-002; 4.917714596000000e-001;-9.141141176000001e-002; 3.278098106000000e-001;-9.455438703000001e-002; 3.284000754000000e-001; 2.434557080000000e-001;-4.149778485000000e-001;-8.746273816000000e-002; 3.302759528000000e-001;-2.408341318000000e-001; 4.464437068000000e-001;
1.500000000000000e+001; 5.638926476000000e-002; 4.855421185000000e-001;-9.310945123000000e-002; 3.299876750000000e-001;-3.208740428000000e-002;-4.892245531000000e-001;-9.907600284000000e-002; 3.280829191000000e-001;-9.039561450000000e-002; 3.310897946000000e-001;-2.291510403000000e-001; 4.621575773000000e-001;-8.234679699000000e-002; 3.307393789000000e-001; 2.436384410000000e-001;-4.146034122000000e-001;-3.635296226000000e-002;-4.879248142000000e-001;-8.561144769000000e-002; 3.293105364000000e-001; 5.679993331000000e-002; 4.917754233000000e-001;-9.142538905000000e-002; 3.278075159000000e-001;-9.459154308000001e-002; 3.284339011000000e-001; 2.434020936000000e-001;-4.149806499000000e-001;-8.746749163000001e-002; 3.302844465000000e-001;-2.408809811000000e-001; 4.464239180000000e-001;
1.600000000000000e+001; 5.647476763000000e-002; 4.854924977000000e-001;-9.309662879000000e-002; 3.299900889000000e-001;-3.209220245000000e-002;-4.892755151000000e-001;-9.911254048000000e-002; 3.281045258000000e-001;-9.038870782000000e-002; 3.310597539000000e-001;-2.291533202000000e-001; 4.621634483000000e-001;-8.235853910000000e-002; 3.307535350000000e-001; 2.435636222000000e-001;-4.146482944000000e-001;-3.636728972000000e-002;-4.878904819000000e-001;-8.560716361000000e-002; 3.293533027000000e-001; 5.681479722000000e-002; 4.918164909000000e-001;-9.146925807000000e-002; 3.278328478000000e-001;-9.457759558999999e-002; 3.283995092000000e-001; 2.433504462000000e-001;-4.150371253000000e-001;-8.747541904000000e-002; 3.303050995000000e-001;-2.408216447000000e-001; 4.464437962000000e-001;
1.700000000000000e+001; 5.646722391000000e-002; 4.856328666000000e-001;-9.312798083000000e-002; 3.300181031000000e-001;-3.213121369000000e-002;-4.892452657000000e-001;-9.907750040000000e-002; 3.281080425000000e-001;-9.031606466000000e-002; 3.310868144000000e-001;-2.291656733000000e-001; 4.621815085000000e-001;-8.245158941000000e-002; 3.307497501000000e-001; 2.436101437000000e-001;-4.146213233000000e-001;-3.640836850000000e-002;-4.879171550000000e-001;-8.562315255000000e-002; 3.293775320000000e-001; 5.679674074000000e-002; 4.917482436000000e-001;-9.147384018000000e-002; 3.277963996000000e-001;-9.462957829000000e-002; 3.284192681000000e-001; 2.433561087000000e-001;-4.149629176000000e-001;-8.744362742000000e-002; 3.303278089000000e-001;-2.408777773000000e-001; 4.464077353000000e-001;
1.800000000000000e+001; 5.643607304000000e-002; 4.854955673000000e-001;-9.318395704000000e-002; 3.299330175000000e-001;-3.214258328000000e-002;-4.892634749000000e-001;-9.907537699000001e-002; 3.281656206000000e-001;-9.031650424000000e-002; 3.310411870000000e-001;-2.291492969000000e-001; 4.621439278000000e-001;-8.238144964000001e-002; 3.307284713000000e-001; 2.436808199000000e-001;-4.146103561000000e-001;-3.640745953000000e-002;-4.879069030000000e-001;-8.563775569000000e-002; 3.293357790000000e-001; 5.679242685000000e-002; 4.917702973000000e-001;-9.145402162999999e-002; 3.277936578000000e-001;-9.456013888000001e-002; 3.284033835000000e-001; 2.434332818000000e-001;-4.149430990000000e-001;-8.746889234000001e-002; 3.303056955000000e-001;-2.408880293000000e-001; 4.464497864000000e-001;
1.900000000000000e+001; 5.641376972000000e-002; 4.855375886000000e-001;-9.324955195000000e-002; 3.300040364000000e-001;-3.214665502000000e-002;-4.892847538000000e-001;-9.908433259000000e-002; 3.281497657000000e-001;-9.033171088000000e-002; 3.310547769000000e-001;-2.292019874000000e-001; 4.621705115000000e-001;-8.231347054000000e-002; 3.307451904000000e-001; 2.436437011000000e-001;-4.145991802000000e-001;-3.637296334000000e-002;-4.878779650000000e-001;-8.570936322000000e-002; 3.293169141000000e-001; 5.682813004000000e-002; 4.917981625000000e-001;-9.144903719000000e-002; 3.278264105000000e-001;-9.457591176000001e-002; 3.284115493000000e-001; 2.434105426000000e-001;-4.149883687000000e-001;-8.742835373000001e-002; 3.302951157000000e-001;-2.408851832000000e-001; 4.464479387000000e-001;
2.000000000000000e+001; 5.639868602000000e-002; 4.855358601000000e-001;-9.315719455000000e-002; 3.299916983000000e-001;-3.211052343000000e-002;-4.893051088000000e-001;-9.909151495000000e-002; 3.281456530000000e-001;-9.036380053000000e-002; 3.310485780000000e-001;-2.291718423000000e-001; 4.621937573000000e-001;-8.236657828000001e-002; 3.307775259000000e-001; 2.435606420000000e-001;-4.146464169000000e-001;-3.635070845000000e-002;-4.879306853000000e-001;-8.563203365000000e-002; 3.293470740000000e-001; 5.682590604000000e-002; 4.918000102000000e-001;-9.145776927000000e-002; 3.277944326000000e-001;-9.460128099000000e-002; 3.283928633000000e-001; 2.434127629000000e-001;-4.150204062000000e-001;-8.748615533000000e-002; 3.302912414000000e-001;-2.408847064000000e-001; 4.464455247000000e-001;
2.100000000000000e+001; 5.637203529000000e-002; 4.855369925000000e-001;-9.310029447000000e-002; 3.299981952000000e-001;-3.212983906000000e-002;-4.892655015000000e-001;-9.909968078000001e-002; 3.281440735000000e-001;-9.027988464000000e-002; 3.311010003000000e-001;-2.291777432000000e-001; 4.621713161000000e-001;-8.246064931000000e-002; 3.307523131000000e-001; 2.436413020000000e-001;-4.146420360000000e-001;-3.641180694000000e-002;-4.878535867000000e-001;-8.560022712000000e-002; 3.293343782000000e-001; 5.678135157000000e-002; 4.917964637000000e-001;-9.150217474000000e-002; 3.278443515000000e-001;-9.455328435000000e-002; 3.284254670000000e-001; 2.434016317000000e-001;-4.149928987000000e-001;-8.747524768000001e-002; 3.302898109000000e-001;-2.409044206000000e-001; 4.464827180000000e-001;
2.200000000000000e+001; 5.646772310000000e-002; 4.855471551000000e-001;-9.315881878000000e-002; 3.299430013000000e-001;-3.212021664000000e-002;-4.892562628000000e-001;-9.908106923000000e-002; 3.281216323000000e-001;-9.026116133000001e-002; 3.310920000000000e-001;-2.291655093000000e-001; 4.621275067000000e-001;-8.243891597000000e-002; 3.306961656000000e-001; 2.436479628000000e-001;-4.145993888000000e-001;-3.641307354000000e-002;-4.878899455000000e-001;-8.562759310000000e-002; 3.293495476000000e-001; 5.679938942000000e-002; 4.917855859000000e-001;-9.145315737000000e-002; 3.278197944000000e-001;-9.456969798000001e-002; 3.284305036000000e-001; 2.433971912000000e-001;-4.149582684000000e-001;-8.747062831999999e-002; 3.303186297000000e-001;-2.409050912000000e-001; 4.464648962000000e-001;
2.300000000000000e+001; 5.645442009000000e-002; 4.855784178000000e-001;-9.318429977000001e-002; 3.299827874000000e-001;-3.206825256000000e-002;-4.892926216000000e-001;-9.911967814000000e-002; 3.280907273000000e-001;-9.033580124000000e-002; 3.311039507000000e-001;-2.291635424000000e-001; 4.621545374000000e-001;-8.230604976000000e-002; 3.306793272000000e-001; 2.436075956000000e-001;-4.146098793000000e-001;-3.638643399000000e-002;-4.879010618000000e-001;-8.567054570000000e-002; 3.293333054000000e-001; 5.676698685000000e-002; 4.917625785000000e-001;-9.146276116000000e-002; 3.278237283000000e-001;-9.460982680000001e-002; 3.284091055000000e-001; 2.434677333000000e-001;-4.150077999000000e-001;-8.748490363000000e-002; 3.302946687000000e-001;-2.409033328000000e-001; 4.464434087000000e-001;
2.400000000000000e+001; 5.639978871000000e-002; 4.855321050000000e-001;-9.309957176000000e-002; 3.299991786000000e-001;-3.209598362000000e-002;-4.892376363000000e-001;-9.909372777000000e-002; 3.281217217000000e-001;-9.042540938000000e-002; 3.310485780000000e-001;-2.291382253000000e-001; 4.621401429000000e-001;-8.235432953000001e-002; 3.307717144000000e-001; 2.435528785000000e-001;-4.146246314000000e-001;-3.639679402000000e-002;-4.879072011000000e-001;-8.559805900000000e-002; 3.293157220000000e-001; 5.681720749000000e-002; 4.917359352000000e-001;-9.143965691000000e-002; 3.277691007000000e-001;-9.463476390000000e-002; 3.283634782000000e-001; 2.433714569000000e-001;-4.150135219000000e-001;-8.742719144000000e-002; 3.303218186000000e-001;-2.408798933000000e-001; 4.464660585000000e-001;
2.500000000000000e+001; 5.641823262000000e-002; 4.855486751000000e-001;-9.308890253000000e-002; 3.300447166000000e-001;-3.214427084000000e-002;-4.893035293000000e-001;-9.905919433000000e-002; 3.281093538000000e-001;-9.030768275000001e-002; 3.310633898000000e-001;-2.291314900000000e-001; 4.621729255000000e-001;-8.240018040000000e-002; 3.307573199000000e-001; 2.436556369000000e-001;-4.145911336000000e-001;-3.640652075000000e-002;-4.879219830000000e-001;-8.558928967000000e-002; 3.293410838000000e-001; 5.683967099000000e-002; 4.917866588000000e-001;-9.143203497000001e-002; 3.278053701000000e-001;-9.456477314000000e-002; 3.283963799000000e-001; 2.433766276000000e-001;-4.150566161000000e-001;-8.745855093000000e-002; 3.303273618000000e-001;-2.408716977000000e-001; 4.464465678000000e-001;
2.600000000000000e+001; 5.644541979000000e-002; 4.855633676000000e-001;-9.329085797000000e-002; 3.299890459000000e-001;-3.213432804000000e-002;-4.893179536000000e-001;-9.895811230000000e-002; 3.281212151000000e-001;-9.027968347000000e-002; 3.310914338000000e-001;-2.291693836000000e-001; 4.621357322000000e-001;-8.246451616000000e-002; 3.307160735000000e-001; 2.436387241000000e-001;-4.145858288000000e-001;-3.641286492000000e-002;-4.878899455000000e-001;-8.566908538000000e-002; 3.293386102000000e-001; 5.680150166000000e-002; 4.917706847000000e-001;-9.142602235000000e-002; 3.277956247000000e-001;-9.454470873000000e-002; 3.284023106000000e-001; 2.434460521000000e-001;-4.149428010000000e-001;-8.751429617000001e-002; 3.302830756000000e-001;-2.408205867000000e-001; 4.464835525000000e-001;
2.700000000000000e+001; 5.645018443000000e-002; 4.855012596000000e-001;-9.319184721000000e-002; 3.299812675000000e-001;-3.213094175000000e-002;-4.893105328000000e-001;-9.902785718000000e-002; 3.281434774000000e-001;-9.034417570000000e-002; 3.310422301000000e-001;-2.291730493000000e-001; 4.621561468000000e-001;-8.235576749000000e-002; 3.307446837000000e-001; 2.436235845000000e-001;-4.146122932000000e-001;-3.635825217000000e-002;-4.878949523000000e-001;-8.563449979000000e-002; 3.293141425000000e-001; 5.677185953000000e-002; 4.917998612000000e-001;-9.148315340000000e-002; 3.278258145000000e-001;-9.457451850000000e-002; 3.283578455000000e-001; 2.434452772000000e-001;-4.150260091000000e-001;-8.746260405000000e-002; 3.302751780000000e-001;-2.408581823000000e-001; 4.464375973000000e-001;
2.800000000000000e+001; 5.643611401000000e-002; 4.854869545000000e-001;-9.311845899000000e-002; 3.299609125000000e-001;-3.215529397000000e-002;-4.892857075000000e-001;-9.907156974000000e-002; 3.281463087000000e-001;-9.040755779000000e-002; 3.310272396000000e-001;-2.291732877000000e-001; 4.621442556000000e-001;-8.237905055000000e-002; 3.307464123000000e-001; 2.435607612000000e-001;-4.147076011000000e-001;-3.629636019000000e-002;-4.878562391000000e-001;-8.558233082000000e-002; 3.293467164000000e-001; 5.679336935000000e-002; 4.917948246000000e-001;-9.142574668000000e-002; 3.278530538000000e-001;-9.460891783000000e-002; 3.283697069000000e-001; 2.434078604000000e-001;-4.149969518000000e-001;-8.749675751000000e-002; 3.303204179000000e-001;-2.408627719000000e-001; 4.464784563000000e-001;
2.900000000000000e+001; 5.645672604000000e-002; 4.854994118000000e-001;-9.306341410000001e-002; 3.300240934000000e-001;-3.214503080000000e-002;-4.892639220000000e-001;-9.910435975000000e-002; 3.280527890000000e-001;-9.035623818999999e-002; 3.310741782000000e-001;-2.291651517000000e-001; 4.621880054000000e-001;-8.242650330000000e-002; 3.307403028000000e-001; 2.435954809000000e-001;-4.145953655000000e-001;-3.633266687000000e-002;-4.878988266000000e-001;-8.554723114000000e-002; 3.293461204000000e-001; 5.680621788000000e-002; 4.917981327000000e-001;-9.147997946000000e-002; 3.277930319000000e-001;-9.461330622000000e-002; 3.283982277000000e-001; 2.433587015000000e-001;-4.150149226000000e-001;-8.749222010000000e-002; 3.303235471000000e-001;-2.408870161000000e-001; 4.464524984000000e-001;
3.000000000000000e+001; 5.641619489000000e-002; 4.855435491000000e-001;-9.321227670000000e-002; 3.299898505000000e-001;-3.215101361000000e-002;-4.892410636000000e-001;-9.904494137000000e-002; 3.281300962000000e-001;-9.033867717000001e-002; 3.310406804000000e-001;-2.291581631000000e-001; 4.621547461000000e-001;-8.236779273000000e-002; 3.307226598000000e-001; 2.436428219000000e-001;-4.145906270000000e-001;-3.642472625000000e-002;-4.878949821000000e-001;-8.560568094000000e-002; 3.293565810000000e-001; 5.681271851000000e-002; 4.917907417000000e-001;-9.144522250000001e-002; 3.278426528000000e-001;-9.458338468999999e-002; 3.284032047000000e-001; 2.434525788000000e-001;-4.150088131000000e-001;-8.747585863000000e-002; 3.303085268000000e-001;-2.409075797000000e-001; 4.464613795000000e-001;
3.100000000000000e+001; 5.644955486000000e-002; 4.855118394000000e-001;-9.321482480000000e-002; 3.299631178000000e-001;-3.209443390000000e-002;-4.892721176000000e-001;-9.907258301999999e-002; 3.281285763000000e-001;-9.040440619000000e-002; 3.310476840000000e-001;-2.291736454000000e-001; 4.621624351000000e-001;-8.230680227000001e-002; 3.307971656000000e-001; 2.436080873000000e-001;-4.145586789000000e-001;-3.637637943000000e-002;-4.878608882000000e-001;-8.563687652000000e-002; 3.293362856000000e-001; 5.681113526000000e-002; 4.917888939000000e-001;-9.144324064000001e-002; 3.278318346000000e-001;-9.463980794000000e-002; 3.283872902000000e-001; 2.434083819000000e-001;-4.150217175000000e-001;-8.745492250000000e-002; 3.303120434000000e-001;-2.408952266000000e-001; 4.464441836000000e-001;
3.200000000000000e+001; 5.638324469000000e-002; 4.855648279000000e-001;-9.319107234000000e-002; 3.299703896000000e-001;-3.211808577000000e-002;-4.893049896000000e-001;-9.915827215000000e-002; 3.280972838000000e-001;-9.044207633000000e-002; 3.310632706000000e-001;-2.291706502000000e-001; 4.621343613000000e-001;-8.239446580000000e-002; 3.307389617000000e-001; 2.436329126000000e-001;-4.145722985000000e-001;-3.635808080000000e-002;-4.878971577000000e-001;-8.562570810000000e-002; 3.293412626000000e-001; 5.680378154000000e-002; 4.917843938000000e-001;-9.149972349000000e-002; 3.278000057000000e-001;-9.464742988000000e-002; 3.283767998000000e-001; 2.434013188000000e-001;-4.149781168000000e-001;-8.749236912000000e-002; 3.302655518000000e-001;-2.409011275000000e-001; 4.463953972000000e-001;
3.300000000000000e+001; 5.644803867000000e-002; 4.855194390000000e-001;-9.313955903000000e-002; 3.300030231000000e-001;-3.214156255000000e-002;-4.892619252000000e-001;-9.908846021000001e-002; 3.281276226000000e-001;-9.034934640000000e-002; 3.310484290000000e-001;-2.291652113000000e-001; 4.621504843000000e-001;-8.250898868000001e-002; 3.307317793000000e-001; 2.435883880000000e-001;-4.145892560000000e-001;-3.643203527000000e-002;-4.878827035000000e-001;-8.564639091000000e-002; 3.293175995000000e-001; 5.678986013000000e-002; 4.918304980000000e-001;-9.148716182000000e-002; 3.277996480000000e-001;-9.457318485000001e-002; 3.284050524000000e-001; 2.434354722000000e-001;-4.149833620000000e-001;-8.750483394000000e-002; 3.302973807000000e-001;-2.408757508000000e-001; 4.464055300000000e-001;
3.400000000000000e+001; 5.646527931000000e-002; 4.854802191000000e-001;-9.318437427000000e-002; 3.299791813000000e-001;-3.217609972000000e-002;-4.892624319000000e-001;-9.905572236000000e-002; 3.281270266000000e-001;-9.023128450000000e-002; 3.310750425000000e-001;-2.291572988000000e-001; 4.621737301000000e-001;-8.247034252000000e-002; 3.307325542000000e-001; 2.436618656000000e-001;-4.145899415000000e-001;-3.645236790000000e-002;-4.878632128000000e-001;-8.564016968000000e-002; 3.293003738000000e-001; 5.684957653000000e-002; 4.917864203000000e-001;-9.145741165000000e-002; 3.277932703000000e-001;-9.456328303000000e-002; 3.284036219000000e-001; 2.434279770000000e-001;-4.150055051000000e-001;-8.748094737999999e-002; 3.303346038000000e-001;-2.408658564000000e-001; 4.464645684000000e-001;
