#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
2.100000000000000e+001; 6.333321333000000e-002; 4.701435566000000e-001; 3.245728016000000e-001;-9.320252389000000e-002;-7.013250887000000e-002;-4.965876043000000e-001; 3.258734941000000e-001;-8.751053363000000e-002; 3.240874708000000e-001;-9.607143700000000e-002;-2.312965691000000e-001; 4.412175119000000e-001; 3.191963136000000e-001;-1.020193547000000e-001; 2.008083761000000e-001;-4.561398923000000e-001;-7.594586909000001e-002;-4.973009527000000e-001; 3.198750019000000e-001;-9.890884161000001e-002; 6.627854705000000e-002; 4.799170792000000e-001; 3.214648068000000e-001;-9.324114770000000e-002; 3.239768445000000e-001;-9.059702605000000e-002; 1.997284591000000e-001;-4.579978287000000e-001; 3.213500977000000e-001;-9.787265211000000e-002;-2.418208569000000e-001; 4.269568324000000e-001;
2.200000000000000e+001; 6.325314193999999e-002; 4.700725675000000e-001; 3.245625794000000e-001;-9.319050610000000e-002;-7.015317678000001e-002;-4.965493679000000e-001; 3.258937299000000e-001;-8.755803108000000e-002; 3.240468204000000e-001;-9.611156583000000e-002;-2.312350720000000e-001; 4.412123263000000e-001; 3.192198873000000e-001;-1.019797474000000e-001; 2.008100599000000e-001;-4.561818242000000e-001;-7.596404105000000e-002;-4.972599447000000e-001; 3.198840022000000e-001;-9.888422489000000e-002; 6.627848744000001e-002; 4.799107313000000e-001; 3.214766383000000e-001;-9.330555052000000e-002; 3.240166605000000e-001;-9.056861699000000e-002; 1.997385323000000e-001;-4.579505622000000e-001; 3.213590086000000e-001;-9.786840528000000e-002;-2.418517619000000e-001; 4.270060360000000e-001;
2.300000000000000e+001; 6.330536305999999e-002; 4.700968564000000e-001; 3.246002495000000e-001;-9.313617647000000e-002;-7.021681964000000e-002;-4.965834916000000e-001; 3.258413076000000e-001;-8.760074526000000e-002; 3.240409493000000e-001;-9.616833180000001e-002;-2.312854528000000e-001; 4.411833286000000e-001; 3.191918135000000e-001;-1.019680202000000e-001; 2.008395791000000e-001;-4.561451375000000e-001;-7.594165951000000e-002;-4.972853363000000e-001; 3.199102581000000e-001;-9.886091202000000e-002; 6.631264836000000e-002; 4.799409807000000e-001; 3.214479685000000e-001;-9.329339862000000e-002; 3.239992857000000e-001;-9.061972796999999e-002; 1.997846365000000e-001;-4.579378366000000e-001; 3.213980198000000e-001;-9.788709134000000e-002;-2.418712974000000e-001; 4.269655645000000e-001;
2.400000000000000e+001; 6.325445323999999e-002; 4.701139033000000e-001; 3.246273696000000e-001;-9.307130426000000e-002;-7.015208155000000e-002;-4.965672195000000e-001; 3.258990645000000e-001;-8.759923279000000e-002; 3.240619600000000e-001;-9.607239067999999e-002;-2.312712967000000e-001; 4.411827624000000e-001; 3.192164600000000e-001;-1.020365283000000e-001; 2.008303702000000e-001;-4.560995400000000e-001;-7.588821649999999e-002;-4.972668588000000e-001; 3.199123740000000e-001;-9.878032655000001e-002; 6.623344123000000e-002; 4.799382091000000e-001; 3.214549422000000e-001;-9.334232658000000e-002; 3.239483535000000e-001;-9.059929848000001e-002; 1.998710185000000e-001;-4.579141736000000e-001; 3.213449121000000e-001;-9.790636598999999e-002;-2.418208420000000e-001; 4.269776046000000e-001;
2.500000000000000e+001; 6.323331594000001e-002; 4.701077640000000e-001; 3.246006668000000e-001;-9.313768893000000e-002;-7.013456523000000e-002;-4.965592921000000e-001; 3.258818090000000e-001;-8.748564124000000e-002; 3.240802288000000e-001;-9.606957436000001e-002;-2.312567532000000e-001; 4.411941469000000e-001; 3.192034364000000e-001;-1.020131186000000e-001; 2.007603794000000e-001;-4.561593831000000e-001;-7.586957514000001e-002;-4.973272085000000e-001; 3.199528158000000e-001;-9.885336459000001e-002; 6.627180427000000e-002; 4.799464941000000e-001; 3.214430809000000e-001;-9.326519072000000e-002; 3.240180016000000e-001;-9.057521820000000e-002; 1.997744143000000e-001;-4.579622149000000e-001; 3.213393390000000e-001;-9.789448977000000e-002;-2.418406010000000e-001; 4.269662201000000e-001;
2.600000000000000e+001; 6.324548274000000e-002; 4.701335430000000e-001; 3.246078193000000e-001;-9.320627153000000e-002;-7.016111910000000e-002;-4.965933263000000e-001; 3.258409798000000e-001;-8.751281351000000e-002; 3.240603805000000e-001;-9.620524198000000e-002;-2.312843204000000e-001; 4.411939979000000e-001; 3.192340732000000e-001;-1.019321978000000e-001; 2.007971853000000e-001;-4.561376870000000e-001;-7.598429918000001e-002;-4.972535968000000e-001; 3.199011683000000e-001;-9.889634699000000e-002; 6.628921627999999e-002; 4.799374938000000e-001; 3.214330673000000e-001;-9.332788736000000e-002; 3.239827454000000e-001;-9.061371535000000e-002; 1.997471005000000e-001;-4.579566717000000e-001; 3.213687837000000e-001;-9.786819667000000e-002;-2.418364137000000e-001; 4.269831181000000e-001;
2.700000000000000e+001; 6.328216195000000e-002; 4.701112807000000e-001; 3.246244788000000e-001;-9.311252087000001e-002;-7.019943744000000e-002;-4.966053069000000e-001; 3.258526921000000e-001;-8.753202856000000e-002; 3.240285516000000e-001;-9.621047973999999e-002;-2.312717736000000e-001; 4.412010312000000e-001; 3.192616403000000e-001;-1.019236147000000e-001; 2.007865012000000e-001;-4.561288059000000e-001;-7.595036924000000e-002;-4.972602427000000e-001; 3.198940158000000e-001;-9.882444143000001e-002; 6.625521182999999e-002; 4.799452424000000e-001; 3.214328289000000e-001;-9.328452498000001e-002; 3.239569068000000e-001;-9.065395594000000e-002; 1.997715086000000e-001;-4.579245746000000e-001; 3.214164078000000e-001;-9.784826636000001e-002;-2.418292463000000e-001; 4.269505739000000e-001;
2.800000000000000e+001; 6.327199936000000e-002; 4.701583087000000e-001; 3.246580064000000e-001;-9.309629351000000e-002;-7.012274116000000e-002;-4.965528846000000e-001; 3.258697987000000e-001;-8.756987751000001e-002; 3.240466118000000e-001;-9.611684084000000e-002;-2.312589288000000e-001; 4.412066936000000e-001; 3.191717863000000e-001;-1.020681784000000e-001; 2.008133829000000e-001;-4.561106861000000e-001;-7.593688369000000e-002;-4.972797632000000e-001; 3.199269176000000e-001;-9.885826707000001e-002; 6.628765910999999e-002; 4.799090028000000e-001; 3.214500248000000e-001;-9.329423308000000e-002; 3.240276575000000e-001;-9.055071324000000e-002; 1.997983903000000e-001;-4.579792023000000e-001; 3.213447332000000e-001;-9.793738276000000e-002;-2.418629229000000e-001; 4.269853234000000e-001;
2.900000000000000e+001; 6.325056404000000e-002; 4.701422453000000e-001; 3.245905042000000e-001;-9.315243363000000e-002;-7.011042535000001e-002;-4.965982437000000e-001; 3.258178234000000e-001;-8.752354980000000e-002; 3.240942359000000e-001;-9.603346139000001e-002;-2.313013524000000e-001; 4.412057996000000e-001; 3.192529082000000e-001;-1.019904837000000e-001; 2.007423490000000e-001;-4.561382532000000e-001;-7.586219162000001e-002;-4.973099232000000e-001; 3.199193478000000e-001;-9.886272996999999e-002; 6.624040008000000e-002; 4.799350202000000e-001; 3.214685917000000e-001;-9.330990911000001e-002; 3.239981830000000e-001;-9.056726843000000e-002; 1.997804195000000e-001;-4.579657614000000e-001; 3.213893771000000e-001;-9.788735956000000e-002;-2.418445349000000e-001; 4.269813299000000e-001;
3.000000000000000e+001; 6.329184026000000e-002; 4.701559544000000e-001; 3.245603442000000e-001;-9.322805703000001e-002;-7.018020748999999e-002;-4.966651201000000e-001; 3.258441985000000e-001;-8.754134178000000e-002; 3.240527213000000e-001;-9.615417570000000e-002;-2.312886417000000e-001; 4.412036538000000e-001; 3.192752302000000e-001;-1.019899994000000e-001; 2.008078694000000e-001;-4.561126232000000e-001;-7.597436011000000e-002;-4.972693920000000e-001; 3.198554218000000e-001;-9.891036153000000e-002; 6.628891826000000e-002; 4.799926281000000e-001; 3.214921951000000e-001;-9.328035265000000e-002; 3.239985108000000e-001;-9.060122818000001e-002; 1.997074932000000e-001;-4.579416513000000e-001; 3.213802576000000e-001;-9.790802002000000e-002;-2.418470830000000e-001; 4.269248545000000e-001;
3.100000000000000e+001; 6.323556602000000e-002; 4.701093137000000e-001; 3.246614933000000e-001;-9.304511547000000e-002;-7.012845576000000e-002;-4.966105521000000e-001; 3.258687258000000e-001;-8.759582043000000e-002; 3.240472376000000e-001;-9.616786242000000e-002;-2.312954664000000e-001; 4.412098825000000e-001; 3.192440271000000e-001;-1.019127369000000e-001; 2.008062303000000e-001;-4.561201930000000e-001;-7.596597820999999e-002;-4.972733557000000e-001; 3.199070692000000e-001;-9.877029806000000e-002; 6.623174250000000e-002; 4.799494147000000e-001; 3.214707673000000e-001;-9.330138564000000e-002; 3.239586949000000e-001;-9.059276432000001e-002; 1.998344958000000e-001;-4.579005539000000e-001; 3.213519156000000e-001;-9.780217707000000e-002;-2.417981029000000e-001; 4.269789159000000e-001;
3.200000000000000e+001; 6.324769557000000e-002; 4.701268971000000e-001; 3.246769905000000e-001;-9.308780730000001e-002;-7.010925561000000e-002;-4.966104031000000e-001; 3.258726597000000e-001;-8.757738024000000e-002; 3.240404427000000e-001;-9.612864256000001e-002;-2.313129306000000e-001; 4.411765933000000e-001; 3.192040920000000e-001;-1.019814089000000e-001; 2.008055449000000e-001;-4.561033845000000e-001;-7.591096311999999e-002;-4.972570240000000e-001; 3.198860884000000e-001;-9.882712364000000e-002; 6.623902172000000e-002; 4.799803793000000e-001; 3.214690983000000e-001;-9.333717078000001e-002; 3.239844441000000e-001;-9.058400244000001e-002; 1.997965872000000e-001;-4.579452574000000e-001; 3.213441968000000e-001;-9.785743802999999e-002;-2.418280840000000e-001; 4.269609749000000e-001;
